state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear
Idaho,2009.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.4094488322734833,0.0,0.0,1.6079615354537964,17.017593383789062,197.77926635742188,447.68328857421875,1545.385009765625,98.62164306640625,1.6079615354537964,0.13399679958820343,0.06699839979410172,0.06699839979410172,1492573.0,282.39824785789375,8.0,47550.0,10.837191581726074,37.58690643310547,16.191234588623047,72.66679382324219,495.78814697265625,488.0455627441406,14.574027535001639,110.46257781982422,1198.6741943359375,0.0,0.0,0.0,1.0,
Idaho,2010.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.28037384152412415,0.0,0.0,1.351869821548462,13.77619743347168,174.1337127685547,418.56463623046875,1510.3604736328125,85.10342407226562,1.416244626045227,0.19312426447868347,0.06437475234270096,0.06437475234270096,1553404.0,279.4508061006666,9.199999809265137,47014.0,10.17603874206543,39.2204475402832,14.671972274780273,78.59539794921875,478.3688049316406,495.78814697265625,14.04863126,90.65188598632812,1148.9522705078125,0.0,0.0,0.0,1.0,
Illinois,2000.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,,3.0,10.0,7.423013687133789,211.95266723632812,419.3506774902344,676.5853881835938,2588.6396484375,415.51519775390625,5.554861068725586,0.7935516238212585,0.033064648509025574,0.09092778712511063,12097512.0,413.1923985692265,4.5,58322.0,0.3459223806858063,3.066035509109497,0.5963705778121948,6.313521385192871,374.30010986328125,368.2275390625,10.149905203648487,132.2709503173828,1023.2150268554688,0.0,1.0,0.0,0.0,
Illinois,2001.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,,6.0,9.0,8.075343132019043,205.0166778564453,405.79833984375,650.9450073242188,2522.574462890625,400.7491760253906,5.904375076293945,1.9078203439712524,0.05756354704499245,0.08223363757133484,12160474.0,414.21905100080807,5.400000095367432,56861.0,0.351080060005188,3.072791337966919,0.5951988101005554,6.182859420776367,364.6897277832031,374.30010986328125,10.261409218094624,133.90667724609375,1076.2574462890625,0.0,1.0,0.0,0.0,
Illinois,2002.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,,5.0,4.0,7.826353073120117,206.15640258789062,367.4069519042969,663.2447509765625,2477.614990234375,364.9474792480469,5.82293701171875,1.278602957725525,0.04886380583047867,0.040719836950302124,12279027.0,410.78987773216886,6.599999904632568,51763.0,0.35177868604660034,3.053800582885742,0.5896884202957153,6.024141788482666,347.6904296875,364.6897277832031,11.498215615944163,129.5345001220703,1079.94140625,0.0,1.0,0.0,0.0,
Illinois,2003.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,,13.0,15.0,7.259471416473389,192.93161010742188,336.6610412597656,635.4674072265625,2400.1435546875,337.691162109375,5.256019592285156,0.8273364305496216,0.11355598270893097,0.12977826595306396,12328721.0,408.0147486507319,6.699999809265137,53528.0,0.35761210322380066,3.055499315261841,0.5910994410514832,5.910978317260742,352.1695251464844,347.6904296875,11.57442041230392,120.01288604736328,1103.3948974609375,0.0,1.0,0.0,0.0,
Illinois,2004.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,,6.0,9.0,6.295135021209717,182.25222778320312,337.21746826171875,614.0823364257812,2316.488525390625,325.8377990722656,4.083766937255859,0.8554926514625549,0.05649479851126671,0.08070685714483261,12390521.0,404.93858167868814,6.199999809265137,53186.0,0.3623334467411041,3.043778419494629,0.5922914743423462,5.808488368988037,355.5459899902344,352.1695251464844,11.993967001064766,119.29708862304688,1182.61572265625,0.0,1.0,0.0,0.0,
Illinois,2005.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,,3.0,11.0,6.189536094665527,186.93202209472656,338.881103515625,624.0579833984375,2231.94677734375,316.4942932128906,4.131716251373291,0.7073755264282227,0.03215343505144119,0.09646029770374298,12440351.0,413.09123834206935,5.699999809265137,54053.0,0.36791566014289856,3.037261486053467,0.5967918634414673,5.716526985168457,361.07501220703125,355.5459899902344,11.936897921931624,101.52376556396484,1304.085205078125,0.0,1.0,0.0,0.0,
Illinois,2006.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.008788159117102623,2.0,11.0,6.078567981719971,185.33396911621094,318.4078369140625,602.0821533203125,2124.2099609375,293.337646484375,4.855061054229736,0.8806130290031433,0.02337910793721676,0.09351643174886703,12831970.0,405.6664721005426,4.5,52632.0,0.3640984296798706,2.940748691558838,0.5860908627510071,5.484278678894043,351.5126647949219,361.07501220703125,11.97113927167847,89.77206420898438,1242.97900390625,0.0,1.0,0.0,0.0,
Illinois,2007.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.01077922061085701,2.0,16.0,5.882790565490723,180.7080535888672,317.3968811035156,590.8136596679688,2095.830078125,265.09326171875,5.210024833679199,0.7509945631027222,0.023468580096960068,0.13298861682415009,12783049.0,418.8124445114776,5.0,55213.0,0.3727749288082123,2.936615467071533,0.5973691940307617,5.466989994049072,353.7106018066406,351.5126647949219,11.704187318690556,91.98585510253906,1280.5665283203125,0.0,1.0,0.0,0.0,
Illinois,2008.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,0.01080317422747612,0.0,20.0,6.15791654586792,187.59820556640625,303.05523681640625,615.542236328125,2101.1201171875,255.09364318847656,5.12899923324585,0.8028676509857178,0.0077948314137756824,0.1636914610862732,12829014.0,409.70412847004457,6.599999904632568,53928.0,0.37636563181877136,2.917379379272461,0.6013790369033813,5.4021687507629395,354.462158203125,353.7106018066406,11.920128857915348,86.07415008544922,1355.2197265625,0.0,1.0,0.0,0.0,
Illinois,2009.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,0.01147319283336401,2.0,15.0,6.0461273193359375,179.29544067382812,286.17816162109375,608.9146728515625,1946.188232421875,208.65005493164062,5.396931171417236,0.5396931171417236,0.02346491999924183,0.12514623999595642,12785043.0,397.59741128754905,10.0,53743.0,0.38329944014549255,2.919489622116089,0.6070452928543091,5.356227397918701,353.2330627441406,354.462158203125,13.072642774842446,89.60845184326172,1481.5323486328125,0.0,1.0,0.0,0.0,
Illinois,2010.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,0.012017552740871906,0.0,14.0,5.517496585845947,156.72503662109375,250.41307067871094,589.2545776367188,1874.0263671875,225.0450897216797,5.470605850219727,0.3126060366630554,0.00781515147536993,0.11722726374864578,12795658.0,389.5774644805292,10.5,50761.0,0.3851931691169739,2.982503890991211,0.6056038737297058,5.414727210998535,378.39398193359375,353.2330627441406,12.787283,90.90497589111328,1473.7525634765625,0.0,1.0,0.0,0.0,
Indiana,2000.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,352.0,0.3922317624092102,2.0,2.0,5.963745594024658,106.43252563476562,217.49034118652344,696.4705810546875,2451.6923828125,357.31646728515625,5.252162456512451,0.8471229672431946,0.050827376544475555,0.050827376544475555,5902331.0,264.0821058663094,2.9000000953674316,51740.0,0.10809288918972015,3.349863052368164,0.16703569889068604,6.277706146240234,342.4917907714844,324.9086608886719,8.968033138094086,60.738189697265625,868.1292724609375,0.0,1.0,0.0,0.0,2006.0
Indiana,2001.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,413.0,0.4589318037033081,1.0,6.0,6.956902503967285,120.7940673828125,226.2930450439453,720.25,2481.08740234375,362.1463623046875,6.401024341583252,0.842240035533905,0.033689599484205246,0.11791360378265381,5936550.0,281.20709839890173,4.199999809265137,49728.0,0.11139466613531113,3.3530080318450928,0.16512957215309143,6.10780668258667,353.1680908203125,342.4917907714844,9.159225476076172,58.27985763549805,901.5255737304688,0.0,1.0,0.0,0.0,2006.0
Indiana,2002.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,362.0,0.49561402201652527,5.0,6.0,6.052619934082031,110.55227661132812,220.4357452392578,712.353271484375,2442.33251953125,339.197509765625,5.517581939697266,0.5183182954788208,0.10031966865062714,0.11703961342573166,5980881.0,289.12128497457144,5.199999809265137,49747.0,0.11362874507904053,3.347851276397705,0.16514289379119873,5.93081521987915,361.334716796875,353.1680908203125,9.78529751720524,70.64653015136719,1038.56640625,0.0,1.0,0.0,0.0,2006.0
Indiana,2003.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,338.0,0.45852211117744446,2.0,7.0,5.617002010345459,106.37405395507812,222.4033660888672,691.024169921875,2421.060791015625,345.1797180175781,5.317871570587158,0.7810624241828918,0.04985504597425461,0.13294678926467896,6017445.0,287.9959850069257,5.300000190734863,50294.0,0.11617887765169144,3.35685658454895,0.1641228199005127,5.769807815551758,383.3686828613281,361.334716796875,10.1312932648325,80.0997314453125,1059.1400146484375,0.0,1.0,0.0,0.0,2006.0
Indiana,2004.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,316.0,0.4539463222026825,3.0,2.0,5.215442180633545,105.18358612060547,194.786865234375,695.9644775390625,2453.733642578125,348.0977783203125,4.951369285583496,0.7922191023826599,0.06601826101541519,0.049513693898916245,6058930.0,282.3765912463092,5.300000190734863,48860.0,0.11909693479537964,3.3512353897094727,0.16511166095733643,5.63115930557251,396.2415771484375,383.3686828613281,11.278740635722809,86.85405731201172,1081.33544921875,0.0,1.0,0.0,0.0,2006.0
Indiana,2005.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,356.0,0.49581435322761536,3.0,8.0,5.842413902282715,111.74436950683594,185.13558959960938,718.0917358398438,2482.664794921875,356.84674072265625,5.464954376220703,0.7220960855484009,0.06564509868621826,0.1477014720439911,6093372.0,274.084693992095,5.300000190734863,47396.0,0.12090186029672623,3.34061336517334,0.16813351213932037,5.513301849365234,401.33770751953125,396.2415771484375,12.089069894304828,107.97486114501953,1076.7093505859375,0.0,1.0,0.0,0.0,2006.0
Indiana,2006.0,15.0,0.5,0.0,1.0,1.0,0.0,1.0,362.0,0.22989144921302795,7.0,3.0,5.733726978302002,113.81922912597656,174.94203186035156,723.9859619140625,2397.252197265625,343.1049499511719,5.401107311248779,0.7127560973167419,0.12671220302581787,0.06335610151290894,6313520.0,252.37902152840255,5.0,49103.0,0.12362358719110489,3.226155996322632,0.16382303833961487,5.253456115722656,413.2559814453125,401.33770751953125,12.174539717938645,107.85013580322266,1064.147705078125,0.0,1.0,0.0,0.0,2006.0
Indiana,2007.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,354.0,0.4683206081390381,5.0,4.0,5.6175432205200195,124.72850799560547,180.9674072265625,738.4054565429688,2362.177001953125,309.3774719238281,5.316036701202393,0.7140945196151733,0.09521260112524033,0.07934383302927017,6301687.0,256.4868740703878,4.599999904632568,49900.0,0.12847353518009186,3.193002223968506,0.16952604055404663,5.243135452270508,430.5513610839844,413.2559814453125,11.98480660813525,115.90774536132812,1147.237060546875,0.0,1.0,0.0,0.0,2006.0
Indiana,2008.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,322.0,0.5104729533195496,4.0,4.0,5.082395553588867,119.81510925292969,187.81187438964844,771.9085693359375,2313.04248046875,276.35919189453125,4.892989635467529,0.7734079957008362,0.0789191871881485,0.0789191871881485,6335595.0,250.5999831112942,5.900000095367432,47108.0,0.1328999102115631,3.1515588760375977,0.17319604754447937,5.189536094665527,447.02984619140625,430.5513610839844,12.620235352796383,118.33577728271484,1284.2677001953125,0.0,1.0,0.0,0.0,2006.0
Indiana,2009.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,312.0,0.46644890308380127,3.0,7.0,4.919219970703125,115.83817291259766,191.95994567871094,770.6777954101562,2163.037841796875,218.16424560546875,4.651185512542725,0.9617705941200256,0.06306692212820053,0.12613384425640106,6342469.0,265.7640108292212,10.0,45036.0,0.14041849970817566,3.114922523498535,0.1771707534790039,5.1497297286987305,454.2079772949219,447.02984619140625,14.120983484507374,128.91493225097656,1203.4425048828125,0.0,1.0,0.0,0.0,2006.0
Indiana,2010.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,292.0,0.4587554335594177,13.0,5.0,4.521346569061279,96.29539489746094,187.62039184570312,729.5316772460938,2121.73486328125,203.1199493408203,4.0413408279418945,0.650330662727356,0.21677689254283905,0.09290438145399094,6458253.0,241.19525822230872,9.899999618530273,46322.0,0.15275028347969055,2.9793970584869385,0.21149682998657227,5.25378942489624,433.9873352050781,454.2079772949219,13.80079102,137.1226806640625,1238.25439453125,0.0,1.0,0.0,0.0,2006.0
Iowa,2000.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.2670401632785797,0.0,1.0,1.629960060119629,37.94972229003906,212.7097930908203,579.06103515625,2307.3857421875,190.42185974121094,1.8071296215057373,0.14173565804958344,0.03543391451239586,0.07086782902479172,2822155.0,263.7346283248085,2.799999952316284,51899.0,0.5040119886398315,5.7458930015563965,0.8568983674049377,11.112146377563477,281.8768005371094,252.03761291503906,8.42207462028131,111.42276763916016,985.1951904296875,0.0,1.0,0.0,0.0,
Iowa,2001.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.27642980217933655,1.0,3.0,1.7737057209014893,40.93712615966797,213.27037048339844,598.9804077148438,2349.947265625,195.2849884033203,1.7382315397262573,0.2837929129600525,0.07094822824001312,0.14189645648002625,2818957.0,266.44606498077127,3.299999952316284,50464.0,0.5161837935447693,5.864119052886963,0.8469089865684509,10.862279891967773,282.44488525390625,281.8768005371094,8.37597026134134,113.84211730957031,1132.5357666015625,0.0,1.0,0.0,0.0,
Iowa,2002.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.23011121153831482,0.0,3.0,1.553457260131836,41.27253723144531,225.18069458007812,658.2069091796875,2415.308349609375,205.58595275878906,1.6240689754486084,0.17652924358844757,0.035305846482515335,0.14122338593006134,2832392.0,265.81772579501705,3.9000000953674316,49750.0,0.5293758511543274,5.926192283630371,0.8250976800918579,10.553800582885742,296.4985046386719,282.44488525390625,9.250591019887079,117.35107421875,1119.9990234375,0.0,1.0,0.0,0.0,
Iowa,2003.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.21927498281002045,0.0,1.0,1.7606452703475952,39.8257942199707,218.2495880126953,616.7540283203125,2267.7109375,198.56556701660156,1.7606452703475952,0.24649032950401306,0.03521290421485901,0.07042580842971802,2839868.0,263.9911432503201,4.400000095367432,49060.0,0.527313232421875,5.958164215087891,0.8045444488525391,10.253046989440918,300.9294738769531,296.4985046386719,9.289762763621408,113.53010559082031,1166.557861328125,0.0,1.0,0.0,0.0,
Iowa,2004.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.24568966031074524,2.0,1.0,1.5432288646697998,40.685123443603516,228.4329376220703,628.7955932617188,2182.055419921875,197.568359375,1.5432288646697998,0.14029352366924286,0.10522014647722244,0.07014676183462143,2851165.0,261.2616246341408,4.699999809265137,50086.0,0.5399547219276428,5.993655204772949,0.8028998374938965,10.030285835266113,299.0005798339844,300.9294738769531,10.68328209696738,107.54973602294922,1260.2376708984375,0.0,1.0,0.0,0.0,
Iowa,2005.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.2003469169139862,0.0,2.0,1.397359848022461,40.278900146484375,232.5556182861328,633.947265625,2121.297119140625,192.13699340820312,1.397359848022461,0.2794719934463501,0.03493399918079376,0.10480199009180069,2862541.0,263.9962187441158,4.300000190734863,51933.0,0.5448655486106873,6.019267559051514,0.7894734144210815,9.782637596130371,305.21832275390625,299.0005798339844,10.784579155372796,106.27018737792969,1283.6024169921875,0.0,1.0,0.0,0.0,
Iowa,2006.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.23158693313598633,0.0,0.0,1.911414384841919,44.16373062133789,215.15147399902344,623.3558349609375,2074.85693359375,172.1278839111328,1.810813546180725,0.03353358432650566,0.03353358432650566,0.03353358432650566,2982085.0,255.3582476689967,3.700000047683716,52043.0,0.5422380566596985,5.804361820220947,0.7776438593864441,9.339438438415527,297.6105651855469,305.21832275390625,10.595707365819553,100.29788208007812,1325.2861328125,0.0,1.0,0.0,0.0,
Iowa,2007.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.24924924969673157,0.0,4.0,1.3458651304244995,44.81731033325195,223.58184814453125,578.58740234375,1917.7232666015625,166.4835205078125,1.3122185468673706,0.13458651304244995,0.03364662826061249,0.16823314130306244,2972066.0,262.8474603188489,3.799999952316284,51430.0,0.5402975678443909,5.723762512207031,0.7819476127624512,9.32977294921875,293.8023681640625,297.6105651855469,10.642529472764064,164.41026306152344,1278.07080078125,0.0,1.0,0.0,0.0,
Iowa,2008.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.23859086632728577,0.0,2.0,2.5800907611846924,41.8510856628418,214.04702758789062,556.1603393554688,1752.518310546875,146.62957763671875,2.5800907611846924,0.13403069972991943,0.03350767493247986,0.10052302479743958,2984391.0,269.10012796580605,4.0,50776.0,0.5540158748626709,5.692987442016602,0.8083391189575195,9.307393074035645,293.728271484375,293.8023681640625,11.092949951933242,167.40399169921875,1325.0975341796875,0.0,1.0,0.0,0.0,
Iowa,2009.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.2697751820087433,0.0,6.0,1.2756472826004028,40.31716537475586,213.36878967285156,551.1802978515625,1670.3258056640625,131.05596923828125,1.2756472826004028,0.16784831881523132,0.033569663763046265,0.23498764634132385,2978880.0,270.4707809646579,5.900000095367432,51558.0,0.5508446097373962,5.645880222320557,0.8187305331230164,9.329277992248535,295.8494567871094,293.728271484375,11.49119803416049,172.57276916503906,1454.8134765625,0.0,1.0,0.0,0.0,
Iowa,2010.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.27200791239738464,0.0,0.0,1.285786509513855,33.33154296875,212.55039978027344,549.1297607421875,1578.6490478515625,124.49050903320312,1.285786509513855,0.13187552988529205,0.03296888247132301,0.03296888247132301,3033163.0,266.55342953873566,6.699999809265137,49177.0,0.5272713899612427,5.513518333435059,0.803023099899292,9.836464881896973,311.7207946777344,295.8494567871094,11.53924138,171.408203125,1537.047607421875,0.0,1.0,0.0,0.0,
Kansas,2000.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,169.0,0.1904296875,0.0,1.0,6.483870029449463,78.57376098632812,277.42523193359375,824.2572021484375,3072.241943359375,249.2261505126953,3.683145046234131,0.19183047115802765,0.03836609423160553,0.07673218846321106,2606468.0,372.15112558450744,3.799999952316284,51985.0,0.9962140321731567,9.695572853088379,1.7102071046829224,20.418895721435547,320.126708984375,322.7894592285156,9.019370274256197,59.44485855102539,639.4559936523438,0.0,1.0,0.0,0.0,2006.0
Kansas,2001.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0.21791167557239532,0.0,0.0,3.521347761154175,92.74158477783203,285.1143493652344,785.1840209960938,2948.66943359375,305.6300354003906,3.176868200302124,0.5358572602272034,0.038275521248579025,0.038275521248579025,2612636.0,379.1190200242208,4.300000190734863,51004.0,1.0425869226455688,9.761635780334473,1.6975958347320557,20.12059783935547,328.28912353515625,320.126708984375,9.650559817747286,114.79922485351562,774.3318481445312,0.0,1.0,0.0,0.0,2006.0
Kansas,2002.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.2563510537147522,7.0,0.0,2.9611384868621826,82.1905746459961,263.88299560546875,747.080078125,2804.61572265625,273.7914123535156,2.5055787563323975,0.2657431960105896,0.30370649695396423,0.03796331211924553,2634122.0,378.8738714455898,5.099999904632568,51653.0,1.0516597032546997,9.720809936523438,1.6655644178390503,19.709869384765625,339.20220947265625,328.28912353515625,10.085827459775972,118.93331146240234,914.0678100585938,0.0,1.0,0.0,0.0,2006.0
Kansas,2003.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,0.1575433909893036,0.0,0.0,4.731717109680176,85.0573501586914,279.1334533691406,831.7601928710938,3008.2744140625,296.4704895019531,3.520397663116455,0.529952347278595,0.03785374015569687,0.03785374015569687,2641747.0,384.5182752171196,5.599999904632568,52436.0,1.055513620376587,9.679768562316895,1.6271429061889648,19.424911499023438,345.6803283691406,339.20220947265625,10.529509449617999,115.25292205810547,854.8888549804688,0.0,1.0,0.0,0.0,2006.0
Kansas,2004.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,122.0,0.20033112168312073,0.0,0.0,4.597780704498291,68.2883529663086,273.3795166015625,759.23681640625,3056.958984375,320.71405029296875,4.597780704498291,0.3391805589199066,0.037686727941036224,0.037686727941036224,2653454.0,375.5859344085106,5.599999904632568,47402.0,1.1043342351913452,9.683793067932129,1.6758157014846802,19.334609985351562,337.8992004394531,345.6803283691406,11.220582682043858,71.52386474609375,1076.7215576171875,0.0,1.0,0.0,0.0,2006.0
Kansas,2005.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.1832869052886963,1.0,2.0,3.793262004852295,67.41490173339844,289.4521789550781,714.6355590820312,2862.67333984375,350.7077331542969,3.755704879760742,0.5633557438850403,0.07511410117149353,0.1126711443066597,2662616.0,391.0439958296653,5.099999904632568,46938.0,1.1356875896453857,9.656705856323242,1.664565920829773,19.166976928710938,340.56732177734375,337.8992004394531,11.667698233616864,77.09678649902344,1136.9327392578125,0.0,1.0,0.0,0.0,2006.0
Kansas,2006.0,17.0,0.6000000238418579,0.0,1.0,1.0,0.0,1.0,127.0,0.4028286933898926,2.0,3.0,4.59466552734375,69.064697265625,318.6961364746094,735.3997192382812,2804.4462890625,318.6961364746094,4.486130237579346,0.47032007575035095,0.10853540152311325,0.1447138786315918,2764075.0,378.1011730868374,4.5,49260.0,1.1015620231628418,9.188064575195312,1.595651388168335,18.40861701965332,318.9493713378906,340.56732177734375,11.834085543988495,71.31169128417969,1104.125,0.0,1.0,0.0,0.0,2006.0
Kansas,2007.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,109.0,0.423870325088501,1.0,2.0,3.9523870944976807,73.82624053955078,335.2639465332031,736.4856567382812,2670.109375,311.54962158203125,3.8436057567596436,0.4351252019405365,0.07252086699008942,0.10878130048513412,2757827.0,381.89487592949087,4.099999904632568,50998.0,1.1302739381790161,9.277739524841309,1.6321908235549927,18.426319122314453,315.3207092285156,318.9493713378906,10.944341323803124,65.45791625976562,1132.8851318359375,0.0,1.0,0.0,0.0,2006.0
Kansas,2008.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,113.0,0.39001187682151794,2.0,0.0,4.066797733306885,60.53410339355469,308.10491943359375,710.5379638671875,2448.2841796875,266.9690856933594,4.030808448791504,0.5758297443389893,0.10796807706356049,0.03598935902118683,2778599.0,370.11457932576815,4.5,48483.0,1.1267908811569214,9.130284309387207,1.6001949310302734,18.1162166595459,307.3131408691406,315.3207092285156,11.07766899793745,64.69811248779297,1154.658203125,0.0,1.0,0.0,0.0,2006.0
Kansas,2009.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,125.0,0.4742441177368164,1.0,2.0,4.499907493591309,64.294677734375,301.31378173828125,701.0135498046875,2357.91552734375,214.48358154296875,4.4639081954956055,0.14399702847003937,0.07199851423501968,0.10799777507781982,2777835.0,368.1644158130343,6.599999904632568,45455.0,1.146864414215088,9.128583908081055,1.6395862102508545,18.045852661132812,311.069580078125,307.3131408691406,12.948645257907687,71.23711395263672,1200.854248046875,0.0,1.0,0.0,0.0,2006.0
Kansas,2010.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,0.4540155529975891,3.0,4.0,3.529430866241455,54.49441146850586,274.5897216796875,684.8507690429688,2244.78857421875,212.08349609375,3.4588422775268555,0.5294146537780762,0.141177237033844,0.176471546292305,2833318.0,372.8843709036543,6.599999904632568,46229.0,1.0526174306869507,8.917389869689941,1.67951500415802,17.548259735107422,319.44879150390625,311.069580078125,12.40626714,73.73228454589844,1179.5262451171875,0.0,1.0,0.0,0.0,2006.0
Kentucky,2000.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,0.29084765911102295,1.0,1.0,4.914736747741699,82.91390228271484,187.4984893798828,644.4671630859375,1862.532470703125,236.16201782226562,1.8334770202636719,0.2801145315170288,0.05092991515994072,0.05092991515994072,3926965.0,251.39006841161049,4.300000190734863,45916.0,3.2335658073425293,5.075369834899902,4.759961128234863,10.366250038146973,379.9117126464844,386.7123718261719,14.014181435281445,95.78719329833984,1315.8934326171875,0.0,0.0,1.0,0.0,2006.0
Kentucky,2001.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,0.3386356830596924,2.0,2.0,4.5814619064331055,82.74474334716797,152.09947204589844,682.5112915039062,1808.48779296875,226.39002990722656,1.9996435642242432,0.25311943888664246,0.07593583315610886,0.07593583315610886,3950704.0,252.30946180731334,5.199999809265137,47337.0,3.2692654132843018,5.064818859100342,4.6560564041137695,10.058738708496094,390.41143798828125,379.9117126464844,14.815131682859562,106.08110809326172,1364.438720703125,0.0,0.0,1.0,0.0,2006.0
Kentucky,2002.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,191.0,0.3062919080257416,0.0,2.0,4.801283359527588,78.70585632324219,168.22088623046875,675.9754638671875,1819.409912109375,234.3076629638672,2.1366968154907227,0.5781649947166443,0.025137608870863914,0.07541283220052719,3978103.0,252.25591192586015,5.699999809265137,44554.0,3.3027048110961914,5.037074089050293,4.568760395050049,9.784286499023438,400.2661437988281,390.41143798828125,14.9884253876785,119.10808563232422,1461.3726806640625,0.0,0.0,1.0,0.0,2006.0
Kentucky,2003.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,0.3300248086452484,1.0,2.0,4.521568298339844,80.53887176513672,142.4668731689453,650.3563842773438,1725.76513671875,206.16851806640625,1.9735021591186523,0.44965872168540955,0.04996207728981972,0.07494311779737473,4003036.0,251.9088012198741,6.300000190734863,43787.0,3.3108620643615723,4.9714765548706055,4.498960494995117,9.522722244262695,415.2348327636719,400.2661437988281,15.15132514421554,135.20314025878906,1469.640380859375,0.0,0.0,1.0,0.0,2006.0
Kentucky,2004.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,236.0,0.4470624327659607,0.0,2.0,5.854432106018066,81.06900024414062,134.20541381835938,642.5487060546875,1749.7557373046875,217.60626220703125,5.383100509643555,0.694593608379364,0.02480691485106945,0.0744207426905632,4031134.0,252.13748786321665,5.5,41104.0,3.3216211795806885,4.9319868087768555,4.471446514129639,9.374061584472656,441.910400390625,415.2348327636719,16.57699793656078,152.7213134765625,1510.4954833984375,0.0,0.0,1.0,0.0,2006.0
Kentucky,2005.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,190.0,0.4382113814353943,1.0,1.0,4.681379318237305,90.91731262207031,143.7183380126953,651.8943481445312,1733.4407958984375,216.7232208251953,4.361074447631836,0.6652486324310303,0.04927767440676689,0.04927767440676689,4058633.0,251.78428303322818,6.0,40987.0,3.303304433822632,4.83322811126709,4.44386100769043,9.197258949279785,484.4488220214844,441.910400390625,16.856365185026583,158.26602172851562,1492.824462890625,0.0,0.0,1.0,0.0,2006.0
Kentucky,2006.0,18.0,0.46849316358566284,0.0,1.0,1.0,1.0,1.0,177.0,0.3589189052581787,1.0,3.0,4.208199977874756,87.968017578125,150.11624145507812,669.5554809570312,1727.14501953125,225.1743621826172,3.6613717079162598,0.8559050559997559,0.04755027964711189,0.09510055929422379,4206074.0,242.36378152167555,5.699999809265137,42699.0,2.8613381385803223,4.426218032836914,3.8808162212371826,8.479974746704102,475.5028076171875,484.4488220214844,16.520536728550187,159.1501922607422,1480.1278076171875,0.0,0.0,1.0,0.0,2006.0
