year,coalres,pop,coalprice,earn,cat,t,state,county,afdc
1991.0,1111.5499267578125,87.9000015258789,71.6593246459961,676185.0625,2.0,3.0,1.0,1059.0,3168.869384765625
1992.0,1111.5499267578125,88.69999694824219,67.82918548583984,704504.625,2.0,3.0,1.0,1059.0,3111.031982421875
1993.0,1111.5499267578125,89.4000015258789,65.37396240234375,723236.875,2.0,3.0,1.0,1059.0,2986.84228515625
1969.0,120.42500305175781,8.699999809265137,56.793479919433594,24913.044921875,1.0,1.0,1.0,1061.0,250.0
1970.0,120.42500305175781,8.899999618530273,72.82051086425781,22738.4609375,1.0,1.0,1.0,1061.0,258.974365234375
1971.0,120.42500305175781,9.600000381469727,84.02948760986328,23668.3046875,1.0,1.0,1.0,1061.0,228.501220703125
1972.0,120.42500305175781,9.600000381469727,85.44152069091797,24379.474609375,1.0,1.0,1.0,1061.0,200.47731018066406
1973.0,120.42500305175781,9.300000190734863,90.29345703125,24595.9375,1.0,1.0,1.0,1061.0,223.47630310058594
1974.0,120.42500305175781,9.5,130.1619415283203,25283.400390625,1.0,1.0,1.0,1061.0,255.0607147216797
1975.0,120.42500305175781,9.699999809265137,131.9188232421875,23667.896484375,1.0,1.0,1.0,1061.0,416.97418212890625
1976.0,120.42500305175781,9.800000190734863,120.4903793334961,25584.939453125,1.0,1.0,1.0,1061.0,598.94921875
1977.0,120.42500305175781,10.0,120.49180603027344,25319.671875,1.0,1.0,1.0,1061.0,504.91802978515625
1978.0,120.42500305175781,9.899999618530273,124.35311889648438,26039.57421875,1.0,2.0,1.0,1061.0,318.1126708984375
1979.0,120.42500305175781,9.899999618530273,115.73187255859375,24313.26953125,1.0,2.0,1.0,1061.0,320.10943603515625
1980.0,120.42500305175781,9.899999618530273,105.68319702148438,21304.716796875,1.0,2.0,1.0,1061.0,318.0169372558594
1981.0,120.42500305175781,10.0,103.16593933105469,22215.06640625,1.0,2.0,1.0,1061.0,318.77728271484375
1982.0,120.42500305175781,10.5,103.17948913574219,19137.435546875,1.0,2.0,1.0,1061.0,320.0
1983.0,120.42500305175781,10.800000190734863,100.10009765625,18413.4140625,1.0,3.0,1.0,1061.0,295.2952880859375
1984.0,120.42500305175781,10.899999618530273,98.46302032470703,22370.796875,1.0,3.0,1.0,1061.0,288.1844482421875
1985.0,120.42500305175781,11.199999809265137,95.36177825927734,21485.15625,1.0,3.0,1.0,1061.0,304.26715087890625
1986.0,120.42500305175781,10.899999618530273,92.1461181640625,22844.748046875,1.0,3.0,1.0,1061.0,277.62554931640625
1987.0,120.42500305175781,10.899999618530273,84.44639587402344,23577.328125,1.0,3.0,1.0,1061.0,284.71002197265625
1988.0,120.42500305175781,10.600000381469727,80.75949096679688,23666.666015625,1.0,3.0,1.0,1061.0,318.98736572265625
1989.0,120.42500305175781,10.399999618530273,77.33118438720703,25826.3671875,1.0,3.0,1.0,1061.0,362.5401916503906
1990.0,120.42500305175781,10.300000190734863,75.15338134765625,27008.4375,1.0,3.0,1.0,1061.0,430.2147521972656
1991.0,120.42500305175781,10.399999618530273,71.6593246459961,27495.595703125,1.0,3.0,1.0,1061.0,477.2393493652344
1992.0,120.42500305175781,10.199999809265137,67.82918548583984,28807.830078125,1.0,3.0,1.0,1061.0,491.10321044921875
1993.0,120.42500305175781,10.399999618530273,65.37396240234375,28065.791015625,1.0,3.0,1.0,1061.0,430.0554504394531
1969.0,107.56124877929688,6.0,56.793479919433594,11546.1962890625,1.0,1.0,1.0,1063.0,317.9347839355469
1970.0,107.56124877929688,5.900000095367432,72.82051086425781,11243.58984375,1.0,1.0,1.0,1063.0,330.7692565917969
1971.0,107.56124877929688,6.0,84.02948760986328,10889.4345703125,1.0,1.0,1.0,1063.0,314.4963073730469
1972.0,107.56124877929688,6.0,85.44152069091797,13403.3408203125,1.0,1.0,1.0,1063.0,305.4892272949219
1973.0,107.56124877929688,6.0,90.29345703125,13241.53515625,1.0,1.0,1.0,1063.0,347.6297912597656
1974.0,107.56124877929688,6.0,130.1619415283203,22121.45703125,1.0,1.0,1.0,1063.0,350.2024230957031
1975.0,107.56124877929688,6.199999809265137,131.9188232421875,25219.556640625,1.0,1.0,1.0,1063.0,481.5498046875
1976.0,107.56124877929688,6.300000190734863,120.4903793334961,27271.455078125,1.0,1.0,1.0,1063.0,658.493896484375
1977.0,107.56124877929688,6.400000095367432,120.49180603027344,24463.93359375,1.0,1.0,1.0,1063.0,557.3770141601562
1978.0,107.56124877929688,6.699999809265137,124.35311889648438,18473.365234375,1.0,2.0,1.0,1063.0,360.7306213378906
1979.0,107.56124877929688,6.900000095367432,115.73187255859375,16786.59375,1.0,2.0,1.0,1063.0,341.99725341796875
1980.0,107.56124877929688,6.900000095367432,105.68319702148438,14869.408203125,1.0,2.0,1.0,1063.0,319.22613525390625
1981.0,107.56124877929688,7.0,103.16593933105469,14074.236328125,1.0,2.0,1.0,1063.0,319.8689880371094
1982.0,107.56124877929688,6.900000095367432,103.17948913574219,12135.384765625,1.0,2.0,1.0,1063.0,291.28204345703125
1983.0,107.56124877929688,6.900000095367432,100.10009765625,9981.9814453125,1.0,3.0,1.0,1063.0,339.3393249511719
1984.0,107.56124877929688,6.699999809265137,98.46302032470703,12649.3759765625,1.0,3.0,1.0,1063.0,336.2151794433594
1985.0,107.56124877929688,6.5,95.36177825927734,12363.6357421875,1.0,3.0,1.0,1063.0,377.5509948730469
1986.0,107.56124877929688,6.5,92.1461181640625,11840.1826171875,1.0,3.0,1.0,1063.0,401.82647705078125
1987.0,107.56124877929688,6.599999904632568,84.44639587402344,11293.4970703125,1.0,3.0,1.0,1063.0,405.97540283203125
1988.0,107.56124877929688,6.5,80.75949096679688,9900.421875,1.0,3.0,1.0,1063.0,427.0042419433594
1989.0,107.56124877929688,6.5,77.33118438720703,10327.974609375,1.0,3.0,1.0,1063.0,459.8070983886719
1990.0,107.56124877929688,6.400000095367432,75.15338134765625,10416.4111328125,1.0,3.0,1.0,1063.0,519.1718139648438
1991.0,107.56124877929688,6.5,71.6593246459961,12328.1943359375,1.0,3.0,1.0,1063.0,607.1953125
1992.0,107.56124877929688,6.599999904632568,67.82918548583984,13106.0498046875,1.0,3.0,1.0,1063.0,611.387939453125
1993.0,107.56124877929688,6.599999904632568,65.37396240234375,12272.853515625,1.0,3.0,1.0,1063.0,571.3297119140625
1969.0,0.0,12.699999809265137,56.793479919433594,31407.609375,0.0,1.0,1.0,1065.0,826.0869750976562
1970.0,0.0,12.800000190734863,72.82051086425781,31694.87109375,0.0,1.0,1.0,1065.0,858.974365234375
1971.0,0.0,13.199999809265137,84.02948760986328,31914.00390625,0.0,1.0,1.0,1065.0,845.2088623046875
1972.0,0.0,13.600000381469727,85.44152069091797,38634.84375,0.0,1.0,1.0,1065.0,773.2696533203125
1973.0,0.0,13.399999618530273,90.29345703125,42744.921875,0.0,1.0,1.0,1065.0,772.009033203125
1974.0,0.0,13.5,130.1619415283203,46344.12890625,0.0,1.0,1.0,1065.0,799.5950927734375
1975.0,0.0,13.699999809265137,131.9188232421875,44103.3203125,0.0,1.0,1.0,1065.0,1258.3026123046875
1976.0,0.0,13.899999618530273,120.4903793334961,48528.8984375,0.0,1.0,1.0,1065.0,1486.865234375
1977.0,0.0,14.199999809265137,120.49180603027344,50152.4609375,0.0,1.0,1.0,1065.0,1357.3770751953125
1978.0,0.0,14.399999618530273,124.35311889648438,56117.203125,0.0,2.0,1.0,1065.0,1013.69873046875
1979.0,0.0,14.600000381469727,115.73187255859375,53834.47265625,0.0,2.0,1.0,1065.0,950.7523803710938
1980.0,0.0,14.5,105.68319702148438,49188.63671875,0.0,2.0,1.0,1065.0,948.0048828125
1981.0,0.0,14.5,103.16593933105469,50340.61328125,0.0,2.0,1.0,1065.0,882.0960693359375
1982.0,0.0,14.5,103.17948913574219,46817.4375,0.0,2.0,1.0,1065.0,847.179443359375
1983.0,0.0,14.800000190734863,100.10009765625,42469.46875,0.0,3.0,1.0,1065.0,825.8258056640625
1984.0,0.0,14.899999618530273,98.46302032470703,48431.31640625,0.0,3.0,1.0,1065.0,847.2622680664062
1985.0,0.0,14.899999618530273,95.36177825927734,48069.5703125,0.0,3.0,1.0,1065.0,884.9721069335938
1986.0,0.0,14.800000190734863,92.1461181640625,45630.13671875,0.0,3.0,1.0,1065.0,899.5433349609375
1987.0,0.0,14.800000190734863,84.44639587402344,43875.21875,0.0,3.0,1.0,1065.0,811.072021484375
1988.0,0.0,14.600000381469727,80.75949096679688,43905.484375,0.0,3.0,1.0,1065.0,824.4725952148438
1989.0,0.0,14.600000381469727,77.33118438720703,42568.328125,0.0,3.0,1.0,1065.0,856.109375
1990.0,0.0,14.699999809265137,75.15338134765625,40615.80078125,0.0,3.0,1.0,1065.0,932.515380859375
1991.0,0.0,14.899999618530273,71.6593246459961,40375.18359375,0.0,3.0,1.0,1065.0,1073.4215087890625
1992.0,0.0,15.199999809265137,67.82918548583984,42669.0390625,0.0,3.0,1.0,1065.0,1123.8433837890625
1993.0,0.0,15.300000190734863,65.37396240234375,42168.9765625,0.0,3.0,1.0,1065.0,1029.0859375
1969.0,0.0,169.3000030517578,56.793479919433594,1691921.25,0.0,1.0,1.0,1067.0,6032.60888671875
1970.0,0.0,174.8000030517578,72.82051086425781,1704056.375,0.0,1.0,1.0,1067.0,6282.05126953125
1971.0,0.0,179.0,84.02948760986328,1783194.125,0.0,1.0,1.0,1067.0,7678.1328125
1972.0,0.0,185.39999389648438,85.44152069091797,1915453.375,0.0,1.0,1.0,1067.0,7682.5771484375
1973.0,0.0,188.5,90.29345703125,2049923.25,0.0,1.0,1.0,1067.0,8040.63232421875
1974.0,0.0,193.89999389648438,130.1619415283203,2029182.125,0.0,1.0,1.0,1067.0,7831.9833984375
1975.0,0.0,193.39999389648438,131.9188232421875,2020789.625,0.0,1.0,1.0,1067.0,11107.0107421875
1976.0,0.0,197.1999969482422,120.4903793334961,2170262.75,0.0,1.0,1.0,1067.0,11537.6533203125
1977.0,0.0,199.60000610351562,120.49180603027344,2286391.75,0.0,1.0,1.0,1067.0,11577.048828125
1978.0,0.0,199.89999389648438,124.35311889648438,2424866.25,0.0,2.0,1.0,1067.0,9742.7705078125
1979.0,0.0,203.10000610351562,115.73187255859375,2444703.25,0.0,2.0,1.0,1067.0,9082.0791015625
1980.0,0.0,204.5,105.68319702148438,2354720.75,0.0,2.0,1.0,1067.0,8646.9169921875
1981.0,0.0,205.10000610351562,103.16593933105469,2319715.0,0.0,2.0,1.0,1067.0,7896.2880859375
1982.0,0.0,207.0,103.17948913574219,2240586.75,0.0,2.0,1.0,1067.0,6022.56396484375
1983.0,0.0,207.60000610351562,100.10009765625,2383106.0,0.0,3.0,1.0,1067.0,5905.90576171875
1984.0,0.0,207.10000610351562,98.46302032470703,2552695.5,0.0,3.0,1.0,1067.0,5753.1220703125
1985.0,0.0,211.60000610351562,95.36177825927734,2656011.0,0.0,3.0,1.0,1067.0,5391.46533203125
1986.0,0.0,215.39999389648438,92.1461181640625,2751598.25,0.0,3.0,1.0,1067.0,5202.73974609375
1987.0,0.0,218.10000610351562,84.44639587402344,2818038.5,0.0,3.0,1.0,1067.0,4875.2197265625
1988.0,0.0,218.60000610351562,80.75949096679688,2863323.25,0.0,3.0,1.0,1067.0,5197.46875
1989.0,0.0,222.10000610351562,77.33118438720703,2919977.5,0.0,3.0,1.0,1067.0,5668.0068359375
1990.0,0.0,226.3000030517578,75.15338134765625,3097053.75,0.0,3.0,1.0,1067.0,6465.4912109375
1991.0,0.0,228.6999969482422,71.6593246459961,3018789.25,0.0,3.0,1.0,1067.0,6384.728515625
1992.0,0.0,232.1999969482422,67.82918548583984,3108353.75,0.0,3.0,1.0,1067.0,6228.4697265625
1993.0,0.0,235.39999389648438,65.37396240234375,3133244.5,0.0,3.0,1.0,1067.0,5885.0419921875
1969.0,0.0,11.300000190734863,56.793479919433594,67809.78125,0.0,1.0,1.0,1069.0,228.2608642578125
1970.0,0.0,11.399999618530273,72.82051086425781,58484.6171875,0.0,1.0,1.0,1069.0,235.89744567871094
1971.0,0.0,11.699999809265137,84.02948760986328,56211.30078125,0.0,1.0,1.0,1069.0,211.30221557617188
1972.0,0.0,11.800000190734863,85.44152069091797,59978.51953125,0.0,1.0,1.0,1069.0,200.47731018066406
1973.0,0.0,11.699999809265137,90.29345703125,60424.37890625,0.0,1.0,1.0,1069.0,205.41761779785156
1974.0,0.0,11.600000381469727,130.1619415283203,58670.0390625,0.0,1.0,1.0,1069.0,198.38055419921875
1975.0,0.0,11.899999618530273,131.9188232421875,52760.1484375,0.0,1.0,1.0,1069.0,339.4833984375
1976.0,0.0,12.100000381469727,120.4903793334961,54747.8125,0.0,1.0,1.0,1069.0,455.3415222167969
1977.0,0.0,12.0,120.49180603027344,56634.42578125,0.0,1.0,1.0,1069.0,437.70489501953125
1978.0,0.0,11.800000190734863,124.35311889648438,55715.375,0.0,2.0,1.0,1069.0,380.5175476074219
1979.0,0.0,12.0,115.73187255859375,49493.84375,0.0,2.0,1.0,1069.0,374.8290100097656
1980.0,0.0,12.300000190734863,105.68319702148438,46675.9375,0.0,2.0,1.0,1069.0,412.333740234375
1981.0,0.0,12.399999618530273,103.16593933105469,45034.93359375,0.0,2.0,1.0,1069.0,387.5545959472656
1982.0,0.0,12.5,103.17948913574219,48721.02734375,0.0,2.0,1.0,1069.0,298.4615173339844
1983.0,0.0,12.399999618530273,100.10009765625,39014.01171875,0.0,3.0,1.0,1069.0,308.3083190917969
1984.0,0.0,12.300000190734863,98.46302032470703,47322.765625,0.0,3.0,1.0,1069.0,280.49951171875
1985.0,0.0,12.300000190734863,95.36177825927734,46908.16015625,0.0,3.0,1.0,1069.0,272.7272644042969
1986.0,0.0,12.300000190734863,92.1461181640625,47220.08984375,0.0,3.0,1.0,1069.0,304.1095886230469
1987.0,0.0,12.199999809265137,84.44639587402344,50941.125,0.0,3.0,1.0,1069.0,326.8892822265625
1988.0,0.0,12.300000190734863,80.75949096679688,52407.59375,0.0,3.0,1.0,1069.0,335.864990234375
1989.0,0.0,12.300000190734863,77.33118438720703,54349.6796875,0.0,3.0,1.0,1069.0,352.8938903808594
1990.0,0.0,12.300000190734863,75.15338134765625,56312.88671875,0.0,3.0,1.0,1069.0,388.0368347167969
1991.0,0.0,12.399999618530273,71.6593246459961,56839.20703125,0.0,3.0,1.0,1069.0,457.4155578613281
1992.0,0.0,12.600000381469727,67.82918548583984,61958.71875,0.0,3.0,1.0,1069.0,471.17437744140625
1993.0,0.0,12.699999809265137,65.37396240234375,60617.73046875,0.0,3.0,1.0,1069.0,447.36846923828125
1969.0,2159.413818359375,36.400001525878906,56.793479919433594,169383.15625,2.0,1.0,1.0,1071.0,1880.434814453125
1970.0,2159.413818359375,36.20000076293945,72.82051086425781,171782.046875,2.0,1.0,1.0,1071.0,1958.9744873046875
1971.0,2159.413818359375,38.29999923706055,84.02948760986328,173250.609375,2.0,1.0,1.0,1071.0,1899.2628173828125
1972.0,2159.413818359375,39.900001525878906,85.44152069091797,180556.078125,2.0,1.0,1.0,1071.0,1797.1358642578125
1973.0,2159.413818359375,40.20000076293945,90.29345703125,178595.9375,2.0,1.0,1.0,1071.0,1887.1331787109375
1974.0,2159.413818359375,40.900001525878906,130.1619415283203,213289.46875,2.0,1.0,1.0,1071.0,1914.979736328125
1975.0,2159.413818359375,42.900001525878906,131.9188232421875,271955.71875,2.0,1.0,1.0,1071.0,2900.369140625
1976.0,2159.413818359375,45.5,120.4903793334961,261292.46875,2.0,1.0,1.0,1071.0,3434.325927734375
1977.0,2159.413818359375,46.900001525878906,120.49180603027344,313331.15625,2.0,1.0,1.0,1071.0,3037.704833984375
1978.0,2159.413818359375,47.599998474121094,124.35311889648438,320961.96875,2.0,2.0,1.0,1071.0,2158.29541015625
1979.0,2159.413818359375,48.400001525878906,115.73187255859375,333340.625,2.0,2.0,1.0,1071.0,1994.528076171875
1980.0,2159.413818359375,48.900001525878906,105.68319702148438,322164.46875,2.0,2.0,1.0,1071.0,1863.361572265625
1981.0,2159.413818359375,48.599998474121094,103.16593933105469,293446.5,2.0,2.0,1.0,1071.0,1929.039306640625
1982.0,2159.413818359375,48.70000076293945,103.17948913574219,297494.34375,2.0,2.0,1.0,1071.0,1642.05126953125
1983.0,2159.413818359375,49.0,100.10009765625,256731.734375,2.0,3.0,1.0,1071.0,1725.7257080078125
1984.0,2159.413818359375,48.0,98.46302032470703,261918.359375,2.0,3.0,1.0,1071.0,1842.4591064453125
1985.0,2159.413818359375,47.20000076293945,95.36177825927734,260321.890625,2.0,3.0,1.0,1071.0,1950.834716796875
1986.0,2159.413818359375,46.400001525878906,92.1461181640625,266739.71875,2.0,3.0,1.0,1071.0,2060.27392578125
1987.0,2159.413818359375,45.900001525878906,84.44639587402344,244061.5,2.0,3.0,1.0,1071.0,2176.625732421875
1988.0,2159.413818359375,45.099998474121094,80.75949096679688,228382.28125,2.0,3.0,1.0,1071.0,2367.088623046875
1989.0,2159.413818359375,44.099998474121094,77.33118438720703,233279.734375,2.0,3.0,1.0,1071.0,2628.617431640625
1990.0,2159.413818359375,43.5,75.15338134765625,239821.328125,2.0,3.0,1.0,1071.0,3049.846923828125
1991.0,2159.413818359375,43.79999923706055,71.6593246459961,230738.625,2.0,3.0,1.0,1071.0,3602.055908203125
1992.0,2159.413818359375,43.900001525878906,67.82918548583984,243848.40625,2.0,3.0,1.0,1071.0,3664.05712890625
1993.0,2159.413818359375,44.0,65.37396240234375,243195.296875,2.0,3.0,1.0,1071.0,3502.770263671875
1969.0,0.0,33.900001525878906,56.793479919433594,308472.84375,0.0,1.0,1.0,1073.0,657.6087036132812
1970.0,0.0,34.599998474121094,72.82051086425781,316835.90625,0.0,1.0,1.0,1073.0,687.1795043945312
1971.0,0.0,35.400001525878906,84.02948760986328,344805.875,0.0,1.0,1.0,1073.0,746.9287109375
1972.0,0.0,35.70000076293945,85.44152069091797,366887.8125,0.0,1.0,1.0,1073.0,797.135986328125
1973.0,0.0,37.0,90.29345703125,385065.46875,0.0,1.0,1.0,1073.0,959.3679809570312
1974.0,0.0,37.5,130.1619415283203,388074.875,0.0,1.0,1.0,1073.0,1117.4088134765625
1975.0,0.0,38.29999923706055,131.9188232421875,400428.03125,0.0,1.0,1.0,1073.0,1461.254638671875
1976.0,0.0,39.0,120.4903793334961,431732.0625,0.0,1.0,1.0,1073.0,1623.4676513671875
1977.0,0.0,40.400001525878906,120.49180603027344,459911.46875,0.0,1.0,1.0,1073.0,1860.6556396484375
1978.0,0.0,41.099998474121094,124.35311889648438,484363.8125,0.0,2.0,1.0,1073.0,1430.7459716796875
1979.0,0.0,41.599998474121094,115.73187255859375,495725.03125,0.0,2.0,1.0,1073.0,1377.56494140625
1980.0,0.0,42.0,105.68319702148438,479309.5625,0.0,2.0,1.0,1073.0,1326.4813232421875
1981.0,0.0,42.70000076293945,103.16593933105469,452156.125,0.0,2.0,1.0,1073.0,1288.2095947265625
1982.0,0.0,42.400001525878906,103.17948913574219,440303.59375,0.0,2.0,1.0,1073.0,1100.5128173828125
1983.0,0.0,42.900001525878906,100.10009765625,438759.75,0.0,3.0,1.0,1073.0,1075.0750732421875
1984.0,0.0,43.20000076293945,98.46302032470703,459949.09375,0.0,3.0,1.0,1073.0,1070.1248779296875
1985.0,0.0,43.0,95.36177825927734,456938.75,0.0,3.0,1.0,1073.0,1027.8292236328125
1986.0,0.0,43.099998474121094,92.1461181640625,484204.5625,0.0,3.0,1.0,1073.0,955.2510986328125
1987.0,0.0,43.400001525878906,84.44639587402344,511905.96875,0.0,3.0,1.0,1073.0,866.4323120117188
1988.0,0.0,43.400001525878906,80.75949096679688,526193.25,0.0,3.0,1.0,1073.0,903.7974853515625
1989.0,0.0,43.599998474121094,77.33118438720703,509601.28125,0.0,3.0,1.0,1073.0,964.6302490234375
1990.0,0.0,44.20000076293945,75.15338134765625,527707.875,0.0,3.0,1.0,1073.0,1078.98779296875
1991.0,0.0,44.29999923706055,71.6593246459961,544978.0,0.0,3.0,1.0,1073.0,1166.6666259765625
1992.0,0.0,44.900001525878906,67.82918548583984,561544.5,0.0,3.0,1.0,1073.0,1187.900390625
1993.0,0.0,45.29999923706055,65.37396240234375,559969.5625,0.0,3.0,1.0,1073.0,1134.34912109375
1969.0,0.0,10.300000190734863,56.793479919433594,51668.48046875,0.0,1.0,1.0,1075.0,489.13043212890625
1970.0,0.0,10.199999809265137,72.82051086425781,55143.58984375,0.0,1.0,1.0,1075.0,510.2564392089844
1971.0,0.0,10.399999618530273,84.02948760986328,58233.4140625,0.0,1.0,1.0,1075.0,513.5134887695312
1972.0,0.0,10.0,85.44152069091797,56868.734375,0.0,1.0,1.0,1075.0,532.2195434570312
1973.0,0.0,9.5,90.29345703125,64476.30078125,0.0,1.0,1.0,1075.0,598.1941528320312
1974.0,0.0,9.199999809265137,130.1619415283203,58398.78515625,0.0,1.0,1.0,1075.0,676.1133422851562
1975.0,0.0,9.300000190734863,131.9188232421875,56734.31640625,0.0,1.0,1.0,1075.0,1088.5609130859375
1976.0,0.0,9.300000190734863,120.4903793334961,60968.4765625,0.0,1.0,1.0,1075.0,1175.13134765625
1977.0,0.0,9.300000190734863,120.49180603027344,68583.609375,0.0,1.0,1.0,1075.0,1060.65576171875
1978.0,0.0,9.0,124.35311889648438,58931.5078125,0.0,2.0,1.0,1075.0,802.1309814453125
1979.0,0.0,8.800000190734863,115.73187255859375,65082.08203125,0.0,2.0,1.0,1075.0,823.5294189453125
1980.0,0.0,8.899999618530273,105.68319702148438,50097.9453125,0.0,2.0,1.0,1075.0,782.3458862304688
1981.0,0.0,8.800000190734863,103.16593933105469,52401.74609375,0.0,2.0,1.0,1075.0,704.1484375
1982.0,0.0,8.800000190734863,103.17948913574219,46235.8984375,0.0,2.0,1.0,1075.0,587.6923217773438
1983.0,0.0,8.699999809265137,100.10009765625,42337.3359375,0.0,3.0,1.0,1075.0,600.6005859375
1984.0,0.0,8.600000381469727,98.46302032470703,51845.33984375,0.0,3.0,1.0,1075.0,574.4476318359375
1985.0,0.0,8.600000381469727,95.36177825927734,48961.96484375,0.0,3.0,1.0,1075.0,578.8496704101562
1986.0,0.0,8.600000381469727,92.1461181640625,51763.46875,0.0,3.0,1.0,1075.0,592.6940307617188
1987.0,0.0,8.399999618530273,84.44639587402344,48887.51953125,0.0,3.0,1.0,1075.0,536.9068603515625
1988.0,0.0,8.399999618530273,80.75949096679688,48898.734375,0.0,3.0,1.0,1075.0,536.7088623046875
1989.0,0.0,8.300000190734863,77.33118438720703,50545.015625,0.0,3.0,1.0,1075.0,549.8392333984375
1990.0,0.0,8.199999809265137,75.15338134765625,49628.0703125,0.0,3.0,1.0,1075.0,588.1902465820312
1991.0,0.0,8.199999809265137,71.6593246459961,49194.56640625,0.0,3.0,1.0,1075.0,662.2614135742188
1992.0,0.0,8.100000381469727,67.82918548583984,57254.09375,0.0,3.0,1.0,1075.0,666.9039306640625
1993.0,0.0,7.699999809265137,65.37396240234375,57713.30078125,0.0,3.0,1.0,1075.0,589.335205078125
1971.0,0.0,4.199999809265137,84.02948760986328,11641.27734375,0.0,1.0,1.0,1077.0,135.1351318359375
1972.0,0.0,4.300000190734863,85.44152069091797,13806.681640625,0.0,1.0,1.0,1077.0,136.03817749023438
1973.0,0.0,4.5,90.29345703125,12643.3408203125,0.0,1.0,1.0,1077.0,148.9842071533203
1974.0,0.0,4.5,130.1619415283203,14283.400390625,0.0,1.0,1.0,1077.0,151.8218536376953
1975.0,0.0,4.599999904632568,131.9188232421875,13042.435546875,0.0,1.0,1.0,1077.0,249.07749938964844
1976.0,0.0,4.599999904632568,120.4903793334961,14425.5693359375,0.0,1.0,1.0,1077.0,266.19964599609375
1977.0,0.0,4.599999904632568,120.49180603027344,13603.2783203125,0.0,1.0,1.0,1077.0,236.06556701660156
1978.0,0.0,4.800000190734863,124.35311889648438,12738.2041015625,0.0,2.0,1.0,1077.0,173.5159912109375
1979.0,0.0,4.800000190734863,115.73187255859375,12963.064453125,0.0,2.0,1.0,1077.0,180.57455444335938
1980.0,0.0,4.900000095367432,105.68319702148438,17114.873046875,0.0,2.0,1.0,1077.0,209.18984985351562
1981.0,0.0,4.800000190734863,103.16593933105469,15254.3671875,0.0,2.0,1.0,1077.0,194.32313537597656
1982.0,0.0,4.800000190734863,103.17948913574219,13224.615234375,0.0,2.0,1.0,1077.0,165.12820434570312
1983.0,0.0,4.900000095367432,100.10009765625,12881.8818359375,0.0,3.0,1.0,1077.0,170.170166015625
1984.0,0.0,4.900000095367432,98.46302032470703,13356.388671875,0.0,3.0,1.0,1077.0,180.5955810546875
1985.0,0.0,4.800000190734863,95.36177825927734,11816.326171875,0.0,3.0,1.0,1077.0,156.77178955078125
1986.0,0.0,4.900000095367432,92.1461181640625,11562.556640625,0.0,3.0,1.0,1077.0,138.81277465820312
1987.0,0.0,5.099999904632568,84.44639587402344,12002.6357421875,0.0,3.0,1.0,1077.0,129.17398071289062
1988.0,0.0,5.199999809265137,80.75949096679688,12286.076171875,0.0,3.0,1.0,1077.0,135.02110290527344
1989.0,0.0,5.300000190734863,77.33118438720703,15626.2060546875,0.0,3.0,1.0,1077.0,144.6945343017578
1990.0,0.0,5.400000095367432,75.15338134765625,15606.595703125,0.0,3.0,1.0,1077.0,161.80982971191406
1991.0,0.0,5.5,71.6593246459961,17579.294921875,0.0,3.0,1.0,1077.0,199.70631408691406
1992.0,0.0,5.699999809265137,67.82918548583984,19222.064453125,0.0,3.0,1.0,1077.0,207.11744689941406
1993.0,0.0,5.800000190734863,65.37396240234375,18638.505859375,0.0,3.0,1.0,1077.0,202.21607971191406
1969.0,0.0,9.5,56.793479919433594,51532.609375,0.0,1.0,1.0,1079.0,168.47825622558594
1970.0,0.0,9.399999618530273,72.82051086425781,41917.94921875,0.0,1.0,1.0,1079.0,176.92308044433594
1971.0,0.0,9.399999618530273,84.02948760986328,43633.90625,0.0,1.0,1.0,1079.0,189.18919372558594
1972.0,0.0,9.399999618530273,85.44152069091797,49045.34375,0.0,1.0,1.0,1079.0,176.6109619140625
1973.0,0.0,9.699999809265137,90.29345703125,51485.328125,0.0,1.0,1.0,1079.0,194.1309356689453
1974.0,0.0,9.800000190734863,130.1619415283203,52481.78125,0.0,1.0,1.0,1079.0,228.74493408203125
1975.0,0.0,10.399999618530273,131.9188232421875,44479.703125,0.0,1.0,1.0,1079.0,391.1439208984375
1976.0,0.0,10.300000190734863,120.4903793334961,48486.8671875,0.0,1.0,1.0,1079.0,425.5691833496094
1977.0,0.0,10.5,120.49180603027344,45775.41015625,0.0,1.0,1.0,1079.0,440.98358154296875
1978.0,0.0,10.699999809265137,124.35311889648438,43800.609375,0.0,2.0,1.0,1079.0,330.2892150878906
1979.0,0.0,11.0,115.73187255859375,36647.05859375,0.0,2.0,1.0,1079.0,300.95758056640625
1980.0,0.0,10.899999618530273,105.68319702148438,34804.11328125,0.0,2.0,1.0,1079.0,288.99639892578125
1981.0,0.0,11.300000190734863,103.16593933105469,36967.25,0.0,2.0,1.0,1079.0,327.51092529296875
1982.0,0.0,11.300000190734863,103.17948913574219,36653.33203125,0.0,2.0,1.0,1079.0,232.8205108642578
1983.0,0.0,11.399999618530273,100.10009765625,31979.978515625,0.0,3.0,1.0,1079.0,279.2792663574219
1984.0,0.0,11.5,98.46302032470703,37683.95703125,0.0,3.0,1.0,1079.0,275.6964416503906
1985.0,0.0,11.5,95.36177825927734,34945.26953125,0.0,3.0,1.0,1079.0,274.5825500488281
1986.0,0.0,11.5,92.1461181640625,33400.9140625,0.0,3.0,1.0,1079.0,283.1050109863281
1987.0,0.0,11.399999618530273,84.44639587402344,34057.99609375,0.0,3.0,1.0,1079.0,268.0140686035156
