regionno,regionname,year,gdpcap,secagriculture,secenergy,secindustry,secconstruction,secservicesventa,secservicesnonventa,schoolillit,schoolprim,schoolmed,schoolhigh,schoolposthigh,popdens,invest,panel_id,school_illit_share,school_prim_share,school_med_share,school_high_share,school_posthigh_share
6.0,Canarias,1985.0,5.885603904724121,,,,,,,,,,,,,19.1585693359375,5.0,,,,,
6.0,Canarias,1986.0,6.256783962249756,,,,,,,,,,,,,19.6497135162354,5.0,,,,,
6.0,Canarias,1987.0,6.612681865692139,,,,,,,,,,,,,20.7193813323975,5.0,,,,,
6.0,Canarias,1988.0,6.977006435394287,,,,,,,,,,,,,24.3144397735596,5.0,,,,,
6.0,Canarias,1989.0,7.3379034996032715,,,,,,,,,,,,,25.8593711853027,5.0,,,,,
6.0,Canarias,1990.0,7.345044136047363,,,,,,,,,,,,,25.5112228393555,5.0,,,,,
6.0,Canarias,1991.0,7.34718656539917,,,,,,,,,,,,,22.8962173461914,5.0,,,,,
6.0,Canarias,1992.0,7.2200798988342285,,,,,,,,,,,,,20.1320972442627,5.0,,,,,
6.0,Canarias,1993.0,7.092187881469727,,,,,,,,,,,,,17.6260604858398,5.0,,,,,
6.0,Canarias,1994.0,7.410740375518799,,,,,,,,,,,,,19.9668464660645,5.0,,,,,
6.0,Canarias,1995.0,7.616394996643066,,,,,,,,,,,,,19.6725215911865,5.0,,,,,
6.0,Canarias,1996.0,7.817051887512207,,,,,,,,,,,,,,5.0,,,,,
6.0,Canarias,1997.0,8.060554504394531,,,,,,,,,,,,,,5.0,,,,,
7.0,Cantabria,1955.0,2.5594117641448975,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1956.0,2.693873167037964,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1957.0,2.8203370571136475,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1958.0,2.8790345191955566,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1959.0,2.943730354309082,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1960.0,3.1370322704315186,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1961.0,3.3276207447052,16.7099990844727,3.1800000667572,37.9199981689453,5.61999988555908,31.6800003051758,4.90000009536743,,,,,,,,6.0,,,,,
7.0,Cantabria,1962.0,3.5553414821624756,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1963.0,3.7714226245880127,18.2399997711182,2.94000005722046,36.1800003051758,5.75,32.5999984741211,4.28999996185303,,,,,,,,6.0,,,,,
7.0,Cantabria,1964.0,3.839402914047241,,,,,,,9.68474006652832,284.568359375,20.7413806915283,6.54473781585693,2.73772668838501,,25.9189758300781,6.0,2.9865643978118896,87.75473022460938,6.396193504333496,2.0182557106018066,0.8442557454109192
7.0,Cantabria,1965.0,3.9060983657836914,16.2099990844727,2.77999997138977,36.75,6.28999996185303,33.2400016784668,4.73999977111816,9.56692123413086,286.330200195312,21.5585098266602,6.80100536346436,2.78703331947327,,28.1631698608398,6.0,2.9252734184265137,87.55106353759766,6.591936111450195,2.079540491104126,0.8521899580955505
7.0,Cantabria,1966.0,4.03213357925415,,,,,,,9.45053100585938,288.415008544922,22.4632587432861,7.09592056274414,2.84099197387695,,29.7192420959473,6.0,2.8614931106567383,87.32817077636719,6.801571369171143,2.1485488414764404,0.8602139949798584
7.0,Cantabria,1967.0,4.1559553146362305,14.9700002670288,2.69000005722046,35.8699989318848,6.17999982833862,34.5800018310547,5.71999979019165,9.33555126190186,291.335388183594,23.5245227813721,7.43125104904175,2.90978312492371,,28.967601776123,6.0,2.790592670440674,87.0862808227539,7.031974792480469,2.2213573455810547,0.8697954416275024
7.0,Cantabria,1968.0,4.375892639160156,,,,,,,9.22196483612061,292.683197021484,26.6404342651367,7.78354120254517,2.93244957923889,,29.9379234313965,6.0,2.7182459831237793,86.2706527709961,7.852475643157959,2.294259548187256,0.864362359046936
7.0,Cantabria,1969.0,4.610825538635254,13.4799995422363,2.88000011444092,35.9300003051758,6.03999996185303,35.3199996948242,6.34000015258789,9.10975551605225,294.098236083984,29.710376739502,8.17006301879883,3.10330152511597,87.3899993896484,31.7203559875488,6.0,2.646709442138672,85.446044921875,8.631926536560059,2.373695135116577,0.9016199707984924
7.0,Cantabria,1970.0,4.791416645050049,,,,,,,,,,,,,27.2976818084717,6.0,,,,,
7.0,Cantabria,1971.0,4.969651699066162,,,,,,,,,,,,,24.1462631225586,6.0,,,,,
7.0,Cantabria,1972.0,5.155384540557861,,,,,,,,,,,,,26.6463279724121,6.0,,,,,
7.0,Cantabria,1973.0,5.3387603759765625,,,,,,,,,,,,,25.9357929229736,6.0,,,,,
7.0,Cantabria,1974.0,5.508354663848877,,,,,,,,,,,,,27.2517414093018,6.0,,,,,
7.0,Cantabria,1975.0,5.675235748291016,,,,,,,,,,,,,25.4183330535889,6.0,,,,,
7.0,Cantabria,1976.0,5.796058177947998,,,,,,,,,,,,,23.3222694396973,6.0,,,,,
7.0,Cantabria,1977.0,5.902956485748291,,,,,,,,,,,,,21.7218837738037,6.0,,,,,
7.0,Cantabria,1978.0,5.916595458984375,,,,,,,,,,,,,20.854923248291,6.0,,,,,
7.0,Cantabria,1979.0,5.9064555168151855,,,,,,,,,,,,,19.3349609375,6.0,,,,,
7.0,Cantabria,1980.0,5.899100303649902,,,,,,,,,,,,,19.4796085357666,6.0,,,,,
7.0,Cantabria,1981.0,5.914881706237793,,,,,,,,,,,,,23.029748916626,6.0,,,,,
7.0,Cantabria,1982.0,5.9168806076049805,,,,,,,,,,,,,20.2042331695557,6.0,,,,,
7.0,Cantabria,1983.0,5.941659450531006,,,,,,,,,,,,,18.771089553833,6.0,,,,,
7.0,Cantabria,1984.0,6.028849124908447,,,,,,,,,,,,,18.2284927368164,6.0,,,,,
7.0,Cantabria,1985.0,6.138317584991455,,,,,,,,,,,,,19.6516265869141,6.0,,,,,
7.0,Cantabria,1986.0,6.4204511642456055,,,,,,,,,,,,,17.644136428833,6.0,,,,,
7.0,Cantabria,1987.0,6.7132248878479,,,,,,,,,,,,,20.1474628448486,6.0,,,,,
7.0,Cantabria,1988.0,7.023421764373779,,,,,,,,,,,,,20.3745632171631,6.0,,,,,
7.0,Cantabria,1989.0,7.333619117736816,,,,,,,,,,,,,22.8378524780273,6.0,,,,,
7.0,Cantabria,1990.0,7.450728416442871,,,,,,,,,,,,,22.0300846099854,6.0,,,,,
7.0,Cantabria,1991.0,7.596401214599609,,,,,,,,,,,,,20.6100959777832,6.0,,,,,
7.0,Cantabria,1992.0,7.462153434753418,,,,,,,,,,,,,21.6292610168457,6.0,,,,,
7.0,Cantabria,1993.0,7.327906131744385,,,,,,,,,,,,,23.0652160644531,6.0,,,,,
7.0,Cantabria,1994.0,7.5507001876831055,,,,,,,,,,,,,21.568395614624,6.0,,,,,
7.0,Cantabria,1995.0,7.777063369750977,,,,,,,,,,,,,22.591121673584,6.0,,,,,
7.0,Cantabria,1996.0,7.907740592956543,,,,,,,,,,,,,,6.0,,,,,
7.0,Cantabria,1997.0,8.226935386657715,,,,,,,,,,,,,,6.0,,,,,
8.0,Castilla Y Leon,1955.0,1.7291487455368042,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1956.0,1.838331937789917,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1957.0,1.947657823562622,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1958.0,1.9713653326034546,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1959.0,1.995144248008728,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1960.0,2.138817310333252,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1961.0,2.2395029067993164,32.5499992370605,9.01000022888184,16.0499992370605,6.17000007629395,29.1399993896484,7.07999992370605,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1962.0,2.4542274475097656,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1963.0,2.672236442565918,33.2299995422363,8.17000007629395,15.75,6.6399998664856,29.7099990844727,6.5,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1964.0,2.777777671813965,,,,,,,110.669097900391,1800.78466796875,90.2709884643555,33.6689147949219,19.031759262085,,18.7428321838379,7.0,5.3868632316589355,87.6539306640625,4.393977165222168,1.6388481855392456,0.926378607749939
8.0,Castilla Y Leon,1965.0,2.882176399230957,30.5200004577637,7.84999990463257,16.3600006103516,7.36999988555908,30.6100006103516,7.28000020980835,108.557182312012,1784.60620117188,93.0149154663086,35.0594444274902,19.0506000518799,,19.8590602874756,7.0,5.3206787109375,87.46833038330078,4.558910369873047,1.7183573246002197,0.9337209463119507
8.0,Castilla Y Leon,1966.0,2.988075017929077,,,,,,,106.481353759766,1770.78649902344,96.0362777709961,36.6567306518555,19.0829524993896,,19.3095703125,7.0,5.24785852432251,87.27197265625,4.7330803871154785,1.8066012859344482,0.9404898881912231
8.0,Castilla Y Leon,1967.0,3.0945444107055664,27.0200004577637,7.23999977111816,16.7600002288818,7.69999980926514,32.1300010681152,9.14999961853027,104.441024780273,1762.45178222656,99.6097412109375,38.4714508056641,19.1937732696533,,18.868968963623,7.0,5.159702301025391,87.07044219970703,4.921021938323975,1.9006059169769287,0.9482303857803345
8.0,Castilla Y Leon,1968.0,3.3022708892822266,,,,,,,102.435623168945,1748.35729980469,111.663963317871,40.3835639953613,18.9824352264404,,19.4028263092041,7.0,5.066498279571533,86.47430419921875,5.522934913635254,1.9973838329315186,0.938877284526825
8.0,Castilla Y Leon,1969.0,3.520993947982788,25.2700004577637,6.82000017166138,17.4500007629395,7.84000015258789,32.6300010681152,9.98999977111816,100.464584350586,1734.58569335938,123.203689575195,42.4837989807129,19.6990413665771,28.7700004577637,21.7317962646484,7.0,4.972419261932373,85.85201263427734,6.097874164581299,2.102703809738159,0.9749892354011536
8.0,Castilla Y Leon,1970.0,3.670522928237915,,,,,,,,,,,,,22.3235569000244,7.0,,,,,
8.0,Castilla Y Leon,1971.0,3.8218367099761963,,,,,,,,,,,,,21.8736476898193,7.0,,,,,
8.0,Castilla Y Leon,1972.0,4.081762313842773,,,,,,,,,,,,,22.7254333496094,7.0,,,,,
8.0,Castilla Y Leon,1973.0,4.345401287078857,,,,,,,,,,,,,25.2864246368408,7.0,,,,,
8.0,Castilla Y Leon,1974.0,4.464724063873291,,,,,,,,,,,,,26.2827758789062,7.0,,,,,
8.0,Castilla Y Leon,1975.0,4.581119537353516,,,,,,,,,,,,,26.2781448364258,7.0,,,,,
8.0,Castilla Y Leon,1976.0,4.732719421386719,,,,,,,,,,,,,26.5485191345215,7.0,,,,,
8.0,Castilla Y Leon,1977.0,4.8846755027771,,,,,,,,,,,,,25.1691036224365,7.0,,,,,
8.0,Castilla Y Leon,1978.0,4.946800708770752,,,,,,,,,,,,,24.4022541046143,7.0,,,,,
8.0,Castilla Y Leon,1979.0,4.920379638671875,,,,,,,,,,,,,23.975700378418,7.0,,,,,
8.0,Castilla Y Leon,1980.0,4.893744468688965,,,,,,,,,,,,,26.6389312744141,7.0,,,,,
8.0,Castilla Y Leon,1981.0,4.881033897399902,,,,,,,,,,,,,27.1625480651855,7.0,,,,,
8.0,Castilla Y Leon,1982.0,4.923093318939209,,,,,,,,,,,,,27.6147747039795,7.0,,,,,
8.0,Castilla Y Leon,1983.0,4.970722675323486,,,,,,,,,,,,,25.4617786407471,7.0,,,,,
8.0,Castilla Y Leon,1984.0,5.113467693328857,,,,,,,,,,,,,22.6302833557129,7.0,,,,,
8.0,Castilla Y Leon,1985.0,5.261996746063232,,,,,,,,,,,,,24.7101421356201,7.0,,,,,
8.0,Castilla Y Leon,1986.0,5.64731502532959,,,,,,,,,,,,,19.7041282653809,7.0,,,,,
8.0,Castilla Y Leon,1987.0,6.04463005065918,,,,,,,,,,,,,19.0892887115479,7.0,,,,,
8.0,Castilla Y Leon,1988.0,6.354398727416992,,,,,,,,,,,,,20.9405784606934,7.0,,,,,
8.0,Castilla Y Leon,1989.0,6.6740217208862305,,,,,,,,,,,,,22.784252166748,7.0,,,,,
8.0,Castilla Y Leon,1990.0,6.8703227043151855,,,,,,,,,,,,,23.4983215332031,7.0,,,,,
8.0,Castilla Y Leon,1991.0,7.063196182250977,,,,,,,,,,,,,22.53342628479,7.0,,,,,
8.0,Castilla Y Leon,1992.0,7.045487403869629,,,,,,,,,,,,,24.0742378234863,7.0,,,,,
8.0,Castilla Y Leon,1993.0,7.027635097503662,,,,,,,,,,,,,21.9429492950439,7.0,,,,,
8.0,Castilla Y Leon,1994.0,7.0742645263671875,,,,,,,,,,,,,22.298885345459,7.0,,,,,
8.0,Castilla Y Leon,1995.0,7.282919406890869,,,,,,,,,,,,,22.3803024291992,7.0,,,,,
8.0,Castilla Y Leon,1996.0,7.611396789550781,,,,,,,,,,,,,,7.0,,,,,
8.0,Castilla Y Leon,1997.0,7.888460159301758,,,,,,,,,,,,,,7.0,,,,,
9.0,Castilla-La Mancha,1955.0,1.327763557434082,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1956.0,1.4150956869125366,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1957.0,1.5035704374313354,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1958.0,1.5314196348190308,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1959.0,1.5593401193618774,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1960.0,1.6675236225128174,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1961.0,1.7524279356002808,42.1300010681152,5.09000015258789,16.1299991607666,4.78999996185303,26.3899993896484,5.46999979019165,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1962.0,1.920451283454895,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1963.0,2.091902494430542,41.5400009155273,4.57999992370605,16.2399997711182,5.1100001335144,27.3700008392334,5.15999984741211,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1964.0,2.1825907230377197,,,,,,,274.36865234375,1067.63903808594,26.89621925354,13.6807374954224,5.95148801803589,,14.950511932373,8.0,19.75956153869629,76.88954162597656,1.9370197057724,0.9852633476257324,0.4286159873008728
9.0,Castilla-La Mancha,1965.0,2.274707078933716,35.060001373291,5.32000017166138,17.5200004577637,5.96999979019165,30.1299991607666,6.0,266.183166503906,1052.43518066406,28.6108989715576,14.6527147293091,6.07189273834229,,16.5078983306885,8.0,19.4584903717041,76.93498992919922,2.091510534286499,1.071141004562378,0.4438667893409729
9.0,Castilla-La Mancha,1966.0,2.378391981124878,,,,,,,258.163299560547,1038.83850097656,30.5229873657227,15.7534484863281,6.20317840576172,,17.8852577209473,8.0,19.130556106567383,76.9805679321289,2.2618308067321777,1.1673705577850342,0.4596712589263916
9.0,Castilla-La Mancha,1967.0,2.4823622703552246,31.5799999237061,5.34999990463257,18.2000007629395,6.26999998092651,31.1000003814697,7.5,250.306091308594,1028.95056152344,32.7421226501465,16.996208190918,6.3677134513855,,18.6468353271484,8.0,18.744428634643555,77.05401611328125,2.451927423477173,1.2727783918380737,0.47685274481773376
9.0,Castilla-La Mancha,1968.0,2.709083080291748,,,,,,,242.608703613281,1017.61560058594,37.9977378845215,18.335750579834,6.43204116821289,,18.7182598114014,8.0,18.33791160583496,76.9178695678711,2.8721110820770264,1.3859328031539917,0.48617464303970337
9.0,Castilla-La Mancha,1969.0,2.947443723678589,30.1200008392334,5.55999994277954,17.7999992370605,6.90999984741211,31.2000007629395,8.39999961853027,235.068328857422,1006.13732910156,43.4472923278809,19.8195037841797,6.82267570495605,22.3799991607666,21.1153755187988,8.0,17.926424026489258,76.728515625,3.3133113384246826,1.5114449262619019,0.5203005075454712
9.0,Castilla-La Mancha,1970.0,3.1368894577026367,,,,,,,,,,,,,22.894416809082,8.0,,,,,
9.0,Castilla-La Mancha,1971.0,3.3196229934692383,,,,,,,,,,,,,23.1898212432861,8.0,,,,,
9.0,Castilla-La Mancha,1972.0,3.6291775703430176,,,,,,,,,,,,,23.9155044555664,8.0,,,,,
9.0,Castilla-La Mancha,1973.0,3.9460866451263428,,,,,,,,,,,,,27.1244258880615,8.0,,,,,
9.0,Castilla-La Mancha,1974.0,4.028134822845459,,,,,,,,,,,,,26.9158058166504,8.0,,,,,
9.0,Castilla-La Mancha,1975.0,4.111968040466309,,,,,,,,,,,,,26.2131309509277,8.0,,,,,
9.0,Castilla-La Mancha,1976.0,4.260711193084717,,,,,,,,,,,,,25.0932846069336,8.0,,,,,
9.0,Castilla-La Mancha,1977.0,4.412168025970459,,,,,,,,,,,,,25.3084964752197,8.0,,,,,
9.0,Castilla-La Mancha,1978.0,4.446300983428955,,,,,,,,,,,,,26.2669353485107,8.0,,,,,
9.0,Castilla-La Mancha,1979.0,4.408740520477295,,,,,,,,,,,,,25.8906097412109,8.0,,,,,
9.0,Castilla-La Mancha,1980.0,4.328763484954834,,,,,,,,,,,,,27.1016082763672,8.0,,,,,
9.0,Castilla-La Mancha,1981.0,4.261282444000244,,,,,,,,,,,,,25.6895370483398,8.0,,,,,
9.0,Castilla-La Mancha,1982.0,4.34318733215332,,,,,,,,,,,,,28.0412845611572,8.0,,,,,
9.0,Castilla-La Mancha,1983.0,4.424664497375488,,,,,,,,,,,,,28.0229206085205,8.0,,,,,
9.0,Castilla-La Mancha,1984.0,4.5500569343566895,,,,,,,,,,,,,26.228910446167,8.0,,,,,
9.0,Castilla-La Mancha,1985.0,4.677663326263428,,,,,,,,,,,,,21.167423248291,8.0,,,,,
9.0,Castilla-La Mancha,1986.0,4.980648517608643,,,,,,,,,,,,,27.0725765228271,8.0,,,,,
9.0,Castilla-La Mancha,1987.0,5.295558452606201,,,,,,,,,,,,,27.3752861022949,8.0,,,,,
9.0,Castilla-La Mancha,1988.0,5.677877902984619,,,,,,,,,,,,,28.907299041748,8.0,,,,,
9.0,Castilla-La Mancha,1989.0,6.065338611602783,,,,,,,,,,,,,28.87522315979,8.0,,,,,
9.0,Castilla-La Mancha,1990.0,6.279419898986816,,,,,,,,,,,,,27.8845691680908,8.0,,,,,
9.0,Castilla-La Mancha,1991.0,6.4745073318481445,,,,,,,,,,,,,29.4713535308838,8.0,,,,,
9.0,Castilla-La Mancha,1992.0,6.330691337585449,,,,,,,,,,,,,29.3668060302734,8.0,,,,,
9.0,Castilla-La Mancha,1993.0,6.188589096069336,,,,,,,,,,,,,28.2604522705078,8.0,,,,,
9.0,Castilla-La Mancha,1994.0,6.230934143066406,,,,,,,,,,,,,24.7345809936523,8.0,,,,,
9.0,Castilla-La Mancha,1995.0,6.328763484954834,,,,,,,,,,,,,25.9419326782227,8.0,,,,,
9.0,Castilla-La Mancha,1996.0,6.614396095275879,,,,,,,,,,,,,,8.0,,,,,
9.0,Castilla-La Mancha,1997.0,6.865395545959473,,,,,,,,,,,,,,8.0,,,,,
10.0,Cataluna,1955.0,3.5466296672821045,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1956.0,3.6904456615448,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1957.0,3.8268349170684814,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1958.0,3.875678300857544,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1959.0,3.921736717224121,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1960.0,4.241788387298584,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1961.0,4.575335502624512,8.23999977111816,2.89000010490417,41.6100006103516,5.55000019073486,37.2999992370605,4.42000007629395,,,,,,,,9.0,,,,,
10.0,Cataluna,1962.0,4.838046550750732,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1963.0,5.081334114074707,8.27999973297119,2.72000002861023,39.939998626709,6.42999982833862,38.8300018310547,3.78999996185303,,,,,,,,9.0,,,,,
10.0,Cataluna,1964.0,5.158097743988037,,,,,,,262.816864013672,2749.12109375,168.848922729492,55.7905082702637,29.5606575012207,,16.5614433288574,9.0,8.046716690063477,84.17039489746094,5.169681549072266,1.7081491947174072,0.905064582824707
10.0,Cataluna,1965.0,5.2236504554748535,6.76999998092651,2.85999989509583,40.2900009155273,7.28000020980835,38.8499984741211,3.96000003814697,269.135833740234,2798.28125,181.376449584961,58.4356880187988,30.5408153533936,,20.0388870239258,9.0,8.063343048095703,83.83685302734375,5.434060573577881,1.7507404088974,0.9150065779685974
10.0,Cataluna,1966.0,5.332476615905762,,,,,,,275.247894287109,2851.96044921875,195.368789672852,61.4609680175781,31.5972309112549,,23.8684711456299,9.0,8.05846881866455,83.4972152709961,5.719837665557861,1.799400806427002,0.9250762462615967
10.0,Cataluna,1967.0,5.429449081420898,5.69000005722046,2.9300000667572,39.4799995422363,7.09999990463257,40.1300010681152,4.67000007629395,281.157318115234,2915.71752929688,211.568862915039,64.8915252685547,32.8478584289551,,24.7314453125,9.0,8.018899917602539,83.15930938720703,6.034164905548096,1.8507740497589111,0.9368551969528198
10.0,Cataluna,1968.0,5.674378871917725,,,,,,,286.868377685547,2966.74462890625,247.832916259766,68.5314025878906,33.6025543212891,,25.75998878479,9.0,7.9606499671936035,82.32770538330078,6.877408981323242,1.9017589092254639,0.9324770569801331
10.0,Cataluna,1969.0,5.915524005889893,5.69999980926514,3.0,38.9599990844727,7.17000007629395,40.2299995422363,4.94000005722046,292.385131835938,3018.34545898438,285.996917724609,72.539794921875,36.0985488891602,153.119995117188,24.1620464324951,9.0,7.890857219696045,81.45877075195312,7.718452453613281,1.9576958417892456,0.9742235541343689
10.0,Cataluna,1970.0,6.066837787628174,,,,,,,,,,,,,21.5039901733398,9.0,,,,,
10.0,Cataluna,1971.0,6.227649211883545,,,,,,,,,,,,,20.9517269134521,9.0,,,,,
10.0,Cataluna,1972.0,6.539060115814209,,,,,,,,,,,,,23.3312225341797,9.0,,,,,
10.0,Cataluna,1973.0,6.837975025177002,,,,,,,,,,,,,24.6595363616943,9.0,,,,,
10.0,Cataluna,1974.0,6.987360954284668,,,,,,,,,,,,,24.100830078125,9.0,,,,,
10.0,Cataluna,1975.0,7.1248931884765625,,,,,,,,,,,,,21.1886425018311,9.0,,,,,
10.0,Cataluna,1976.0,7.135389804840088,,,,,,,,,,,,,20.4112911224365,9.0,,,,,
10.0,Cataluna,1977.0,7.142959117889404,,,,,,,,,,,,,18.5070133209229,9.0,,,,,
10.0,Cataluna,1978.0,7.019351482391357,,,,,,,,,,,,,18.5064487457275,9.0,,,,,
10.0,Cataluna,1979.0,7.0109968185424805,,,,,,,,,,,,,17.6833438873291,9.0,,,,,
10.0,Cataluna,1980.0,7.078834533691406,,,,,,,,,,,,,15.899486541748,9.0,,,,,
10.0,Cataluna,1981.0,7.1822333335876465,,,,,,,,,,,,,13.670280456543,9.0,,,,,
10.0,Cataluna,1982.0,7.287203788757324,,,,,,,,,,,,,13.7905778884888,9.0,,,,,
10.0,Cataluna,1983.0,7.397886276245117,,,,,,,,,,,,,15.8484268188477,9.0,,,,,
10.0,Cataluna,1984.0,7.48429012298584,,,,,,,,,,,,,13.6417980194092,9.0,,,,,
10.0,Cataluna,1985.0,7.569979667663574,,,,,,,,,,,,,13.1108713150024,9.0,,,,,
10.0,Cataluna,1986.0,8.077692031860352,,,,,,,,,,,,,14.9053049087524,9.0,,,,,
10.0,Cataluna,1987.0,8.583975791931152,,,,,,,,,,,,,18.1826725006104,9.0,,,,,
10.0,Cataluna,1988.0,9.057412147521973,,,,,,,,,,,,,17.6598262786865,9.0,,,,,
10.0,Cataluna,1989.0,9.525849342346191,,,,,,,,,,,,,18.4189586639404,9.0,,,,,
10.0,Cataluna,1990.0,9.785061836242676,,,,,,,,,,,,,18.870548248291,9.0,,,,,
10.0,Cataluna,1991.0,10.050700187683105,,,,,,,,,,,,,19.4772415161133,9.0,,,,,
10.0,Cataluna,1992.0,9.837903022766113,,,,,,,,,,,,,21.0941829681396,9.0,,,,,
10.0,Cataluna,1993.0,9.625106811523438,,,,,,,,,,,,,18.3188209533691,9.0,,,,,
10.0,Cataluna,1994.0,10.006426811218262,,,,,,,,,,,,,17.8029975891113,9.0,,,,,
10.0,Cataluna,1995.0,10.339902877807617,,,,,,,,,,,,,18.3809680938721,9.0,,,,,
10.0,Cataluna,1996.0,10.576263427734375,,,,,,,,,,,,,,9.0,,,,,
10.0,Cataluna,1997.0,11.045415878295898,,,,,,,,,,,,,,9.0,,,,,
11.0,Comunidad Valenciana,1955.0,2.5759782791137695,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1956.0,2.7385032176971436,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1957.0,2.899885892868042,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1958.0,2.963510513305664,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1959.0,3.0262069702148438,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1960.0,3.219294309616089,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1961.0,3.3624680042266846,23.6499996185303,3.01999998092651,27.6800003051758,4.53000020980835,36.1800003051758,4.96000003814697,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1962.0,3.5699799060821533,,,,,,,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1963.0,3.7652101516723633,21.7800006866455,2.75,27.2099990844727,5.42000007629395,38.3300018310547,4.5,,,,,,,,10.0,,,,,
11.0,Comunidad Valenciana,1964.0,3.823693037033081,,,,,,,265.352386474609,1625.75366210938,84.9697952270508,29.6055355072021,15.6832036972046,,19.6991195678711,10.0,13.127388000488281,80.42852020263672,4.203585624694824,1.4646310806274414,0.7758720517158508
11.0,Comunidad Valenciana,1965.0,3.874178647994995,18.2700004577637,2.59999990463257,28.1800003051758,6.67000007629395,39.2400016784668,5.05000019073486,266.080993652344,1650.5283203125,89.9331130981445,31.188289642334,16.0734405517578,,21.8730087280273,10.0,12.95551872253418,80.36444091796875,4.378855228424072,1.5185619592666626,0.78261798620224
11.0,Comunidad Valenciana,1966.0,3.978148937225342,,,,,,,266.74658203125,1677.83056640625,95.4620513916016,32.992431640625,16.4965915679932,,24.0267810821533,10.0,12.765875816345215,80.2970962524414,4.568593502044678,1.5789415836334229,0.7894887924194336
11.0,Comunidad Valenciana,1967.0,4.0734076499938965,15.4799995422363,2.4300000667572,28.6399993896484,6.88000011444092,40.5,6.07000017166138,267.350677490234,1711.10729980469,101.888916015625,35.0352592468262,17.0129070281982,,24.6811904907227,10.0,12.537577629089355,80.24344635009766,4.778144359588623,1.6430004835128784,0.7978309392929077
11.0,Comunidad Valenciana,1968.0,4.279777526855469,,,,,,,267.894744873047,1738.71472167969,117.650833129883,37.2143325805664,17.2655029296875,,25.7572746276855,10.0,12.295855522155762,79.80367279052734,5.399947643280029,1.7080665826797485,0.7924534678459167
11.0,Comunidad Valenciana,1969.0,4.4862895011901855,13.7299995422363,2.69000005722046,28.5200004577637,7.34999990463257,41.0699996948242,6.6399998664856,268.380218505859,1766.76818847656,133.849853515625,39.6187858581543,18.4009895324707,128.699996948242,26.178804397583,10.0,12.051101684570312,79.33335876464844,6.01027250289917,1.779006004333496,0.8262613415718079
11.0,Comunidad Valenciana,1970.0,4.654741287231445,,,,,,,,,,,,,24.8410549163818,10.0,,,,,
11.0,Comunidad Valenciana,1971.0,4.817123889923096,,,,,,,,,,,,,23.1996517181396,10.0,,,,,
11.0,Comunidad Valenciana,1972.0,5.138888835906982,,,,,,,,,,,,,23.7017269134521,10.0,,,,,
11.0,Comunidad Valenciana,1973.0,5.449371814727783,,,,,,,,,,,,,25.9421882629395,10.0,,,,,
