data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,age2,educ2,re742,re752,blacku74
PSID,0.0,21.0,14.0,0.0,0.0,1.0,0.0,13832.423828125,8777.951171875,591.0906372070312,441.0,196.0,191335952.0,77052424.0,0.0
PSID,0.0,20.0,12.0,0.0,0.0,1.0,0.0,13902.95703125,14322.5810546875,19653.763671875,400.0,144.0,193292208.0,205136336.0,0.0
PSID,0.0,29.0,12.0,0.0,0.0,1.0,0.0,13910.7939453125,7161.29052734375,19210.4453125,841.0,144.0,193510192.0,51284084.0,0.0
PSID,0.0,22.0,12.0,0.0,1.0,1.0,0.0,13910.7939453125,8611.451171875,16218.048828125,484.0,144.0,193510192.0,74157088.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,0.0,0.0,13910.7939453125,13427.4189453125,19210.4453125,576.0,144.0,193510192.0,180295584.0,0.0
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,13910.7939453125,14859.6767578125,15072.810546875,729.0,144.0,193510192.0,220810000.0,0.0
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,14063.6171875,11100.0,14777.265625,529.0,144.0,197785328.0,123210000.0,0.0
PSID,0.0,24.0,16.0,0.0,0.0,1.0,0.0,14067.5361328125,24706.451171875,37829.80078125,576.0,256.0,197895568.0,610408704.0,0.0
PSID,0.0,23.0,16.0,0.0,0.0,0.0,0.0,14106.720703125,6266.12890625,2955.453125,529.0,256.0,198999568.0,39264372.0,0.0
PSID,0.0,33.0,14.0,0.0,0.0,1.0,0.0,14106.720703125,14322.5810546875,17732.71875,1089.0,196.0,198999568.0,205136336.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,0.0,0.0,14106.720703125,17903.2265625,22165.8984375,441.0,144.0,198999568.0,320525536.0,0.0
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,14106.720703125,23453.2265625,0.0,529.0,144.0,198999568.0,550053824.0,0.0
PSID,0.0,20.0,12.0,1.0,0.0,1.0,0.0,14322.240234375,17903.2265625,14777.265625,400.0,144.0,205126560.0,320525536.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,14373.1806640625,19693.548828125,7388.6328125,576.0,144.0,206588320.0,387835872.0,0.0
PSID,0.0,29.0,12.0,1.0,0.0,1.0,0.0,14392.7744140625,15396.7744140625,14777.265625,841.0,144.0,207151952.0,237060656.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,14498.57421875,14322.5810546875,10048.541015625,1156.0,144.0,210208656.0,205136336.0,0.0
PSID,0.0,44.0,12.0,0.0,0.0,1.0,0.0,14498.57421875,14424.62890625,14579.25,1936.0,144.0,210208656.0,208069920.0,0.0
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,14498.57421875,19335.484375,19210.4453125,529.0,144.0,210208656.0,373860960.0,0.0
PSID,0.0,26.0,14.0,1.0,0.0,1.0,0.0,14506.4111328125,17187.09765625,21678.248046875,676.0,196.0,210435968.0,295396320.0,0.0
PSID,0.0,51.0,12.0,0.0,0.0,1.0,0.0,14533.8408203125,19245.96875,17732.71875,2601.0,144.0,211232528.0,370407328.0,0.0
PSID,0.0,41.0,12.0,0.0,0.0,1.0,0.0,14684.705078125,23274.193359375,26599.078125,1681.0,144.0,215640560.0,541688064.0,0.0
PSID,0.0,37.0,13.0,0.0,0.0,1.0,0.0,14694.5009765625,8951.61328125,17732.71875,1369.0,169.0,215928352.0,80131384.0,0.0
PSID,0.0,26.0,16.0,0.0,0.0,1.0,0.0,14694.5009765625,11637.0966796875,20688.171875,676.0,256.0,215928352.0,135422016.0,0.0
PSID,0.0,24.0,12.0,1.0,0.0,1.0,0.0,14694.5009765625,11816.12890625,11821.8134765625,576.0,144.0,215928352.0,139620896.0,0.0
PSID,0.0,22.0,14.0,1.0,0.0,1.0,0.0,14694.5009765625,12532.2578125,21397.48046875,484.0,196.0,215928352.0,157057488.0,0.0
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,14694.5009765625,13427.4189453125,14079.779296875,729.0,144.0,215928352.0,180295584.0,0.0
PSID,0.0,23.0,13.0,0.0,0.0,1.0,0.0,14694.5009765625,14322.5810546875,20688.171875,529.0,169.0,215928352.0,205136336.0,0.0
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,14694.5009765625,14322.5810546875,19210.4453125,729.0,144.0,215928352.0,205136336.0,0.0
PSID,0.0,28.0,12.0,1.0,0.0,1.0,0.0,14694.5009765625,14859.6767578125,19210.4453125,784.0,144.0,215928352.0,220810000.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,14694.5009765625,15217.7421875,23643.625,441.0,144.0,215928352.0,231579680.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,14694.5009765625,15933.87109375,0.0,784.0,144.0,215928352.0,253888256.0,0.0
PSID,0.0,22.0,13.0,0.0,0.0,1.0,0.0,14694.5009765625,16112.9033203125,0.0,484.0,169.0,215928352.0,259625648.0,0.0
PSID,0.0,20.0,12.0,0.0,0.0,1.0,0.0,14694.5009765625,16112.9033203125,26599.078125,400.0,144.0,215928352.0,259625648.0,0.0
PSID,0.0,24.0,16.0,0.0,0.0,1.0,0.0,14694.5009765625,16470.96875,27337.94140625,576.0,256.0,215928352.0,271292800.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,14694.5009765625,16829.03125,21870.353515625,484.0,144.0,215928352.0,283216288.0,0.0
PSID,0.0,27.0,12.0,0.0,1.0,1.0,0.0,14694.5009765625,16829.03125,37829.80078125,729.0,144.0,215928352.0,283216288.0,0.0
PSID,0.0,35.0,12.0,1.0,0.0,1.0,0.0,14694.5009765625,17187.09765625,21279.263671875,1225.0,144.0,215928352.0,295396320.0,0.0
PSID,0.0,23.0,16.0,0.0,0.0,1.0,0.0,14694.5009765625,19693.548828125,29554.53125,529.0,256.0,215928352.0,387835872.0,0.0
PSID,0.0,22.0,16.0,0.0,0.0,1.0,0.0,14694.5009765625,19693.548828125,2955.453125,484.0,256.0,215928352.0,387835872.0,0.0
PSID,0.0,23.0,16.0,0.0,0.0,1.0,0.0,14694.5009765625,23274.193359375,25121.3515625,529.0,256.0,215928352.0,541688064.0,0.0
PSID,0.0,20.0,12.0,0.0,0.0,1.0,0.0,14694.5009765625,26854.83984375,31032.2578125,400.0,144.0,215928352.0,721182400.0,0.0
PSID,0.0,22.0,12.0,1.0,0.0,1.0,0.0,14790.5048828125,14680.64453125,14038.40234375,484.0,144.0,218759040.0,215521328.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,14890.427734375,719.7096557617188,27963.01953125,576.0,144.0,221724832.0,517982.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,14890.427734375,10741.9345703125,0.0,676.0,144.0,221724832.0,115389160.0,0.0
PSID,0.0,42.0,12.0,1.0,0.0,1.0,0.0,14988.390625,11185.9345703125,0.0,1764.0,144.0,224651856.0,125125136.0,0.0
PSID,0.0,28.0,15.0,0.0,0.0,1.0,0.0,15082.435546875,18619.35546875,13986.681640625,784.0,225.0,227479856.0,346680384.0,0.0
PSID,0.0,24.0,13.0,0.0,0.0,1.0,0.0,15282.28125,14322.5810546875,32509.984375,576.0,169.0,233548128.0,205136336.0,0.0
PSID,0.0,50.0,12.0,0.0,0.0,1.0,0.0,15282.28125,14322.5810546875,13151.7666015625,2500.0,144.0,233548128.0,205136336.0,0.0
PSID,0.0,50.0,12.0,0.0,0.0,1.0,0.0,15282.28125,14322.5810546875,13151.7666015625,2500.0,144.0,233548128.0,205136336.0,0.0
PSID,0.0,28.0,13.0,0.0,0.0,1.0,0.0,15282.28125,14322.5810546875,14038.40234375,784.0,169.0,233548128.0,205136336.0,0.0
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,15282.28125,16112.9033203125,25121.3515625,625.0,144.0,233548128.0,259625648.0,0.0
PSID,0.0,31.0,12.0,1.0,0.0,0.0,0.0,15282.28125,17903.2265625,14777.265625,961.0,144.0,233548128.0,320525536.0,0.0
PSID,0.0,32.0,16.0,1.0,0.0,1.0,0.0,15282.28125,19693.548828125,28076.8046875,1024.0,256.0,233548128.0,387835872.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,15282.28125,19693.548828125,21870.353515625,484.0,144.0,233548128.0,387835872.0,0.0
PSID,0.0,22.0,13.0,1.0,0.0,1.0,0.0,15403.755859375,14320.7900390625,18660.73046875,484.0,169.0,237275696.0,205085024.0,0.0
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,15411.5927734375,8951.61328125,11082.94921875,676.0,144.0,237517184.0,80131384.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,15478.2080078125,8951.61328125,14186.1748046875,484.0,144.0,239574928.0,80131384.0,0.0
PSID,0.0,29.0,12.0,0.0,0.0,0.0,0.0,15478.2080078125,14370.9189453125,12615.3515625,841.0,144.0,239574928.0,206523312.0,0.0
PSID,0.0,53.0,17.0,0.0,0.0,1.0,0.0,15478.2080078125,16399.35546875,15663.90234375,2809.0,289.0,239574928.0,268938848.0,0.0
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,15478.2080078125,17724.193359375,31327.802734375,625.0,144.0,239574928.0,314147040.0,0.0
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,15478.2080078125,18175.35546875,19949.30859375,676.0,144.0,239574928.0,330343552.0,0.0
PSID,0.0,24.0,16.0,0.0,0.0,0.0,0.0,15587.9267578125,19505.564453125,19210.4453125,576.0,256.0,242983456.0,380467040.0,0.0
PSID,0.0,27.0,17.0,0.0,0.0,0.0,0.0,15674.1337890625,0.0,41376.34375,729.0,289.0,245678464.0,0.0,0.0
PSID,0.0,46.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,734.0322875976562,20688.171875,2116.0,144.0,245678464.0,538803.375,0.0
PSID,0.0,25.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,3738.193603515625,10512.546875,625.0,144.0,245678464.0,13974091.0,0.0
PSID,0.0,21.0,13.0,0.0,0.0,0.0,0.0,15674.1337890625,4946.6611328125,1733.373291015625,441.0,169.0,245678464.0,24469456.0,0.0
PSID,0.0,37.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,8951.61328125,28076.8046875,1369.0,144.0,245678464.0,80131384.0,0.0
PSID,0.0,37.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,8951.61328125,28076.8046875,1369.0,144.0,245678464.0,80131384.0,0.0
PSID,0.0,28.0,15.0,1.0,0.0,1.0,0.0,15674.1337890625,9452.9033203125,31032.2578125,784.0,225.0,245678464.0,89357384.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,0.0,0.0,15674.1337890625,10741.9345703125,28963.44140625,484.0,144.0,245678464.0,115389160.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,0.0,0.0,15674.1337890625,11637.0966796875,20688.171875,484.0,144.0,245678464.0,135422016.0,0.0
PSID,0.0,27.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,12532.2578125,19210.4453125,729.0,144.0,245678464.0,157057488.0,0.0
PSID,0.0,21.0,13.0,1.0,0.0,1.0,0.0,15674.1337890625,12532.2578125,25121.3515625,441.0,169.0,245678464.0,157057488.0,0.0
PSID,0.0,49.0,16.0,0.0,0.0,1.0,0.0,15674.1337890625,12890.3232421875,17732.71875,2401.0,256.0,245678464.0,166160432.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,13427.4189453125,0.0,676.0,144.0,245678464.0,180295584.0,0.0
PSID,0.0,33.0,14.0,0.0,0.0,1.0,0.0,15674.1337890625,13427.4189453125,13890.6298828125,1089.0,196.0,245678464.0,180295584.0,0.0
PSID,0.0,28.0,15.0,0.0,0.0,1.0,0.0,15674.1337890625,13785.484375,15959.447265625,784.0,225.0,245678464.0,190039584.0,0.0
PSID,0.0,29.0,17.0,0.0,0.0,1.0,0.0,15674.1337890625,14143.5478515625,25860.21484375,841.0,289.0,245678464.0,200039952.0,0.0
PSID,0.0,54.0,16.0,1.0,0.0,1.0,0.0,15674.1337890625,14322.5810546875,11821.8134765625,2916.0,256.0,245678464.0,205136336.0,0.0
PSID,0.0,25.0,14.0,0.0,1.0,1.0,0.0,15674.1337890625,14322.5810546875,20702.94921875,625.0,196.0,245678464.0,205136336.0,0.0
PSID,0.0,32.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,14322.5810546875,13299.5390625,1024.0,144.0,245678464.0,205136336.0,0.0
PSID,0.0,40.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,14322.5810546875,16254.9921875,1600.0,144.0,245678464.0,205136336.0,0.0
PSID,0.0,40.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,14322.5810546875,16254.9921875,1600.0,144.0,245678464.0,205136336.0,0.0
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,15674.1337890625,14322.5810546875,22165.8984375,729.0,256.0,245678464.0,205136336.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,14680.64453125,17732.71875,576.0,144.0,245678464.0,215521328.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,14680.64453125,13831.521484375,1849.0,144.0,245678464.0,215521328.0,0.0
PSID,0.0,25.0,16.0,0.0,0.0,1.0,0.0,15674.1337890625,15217.7421875,19062.673828125,625.0,256.0,245678464.0,231579680.0,0.0
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,15217.7421875,15516.12890625,676.0,144.0,245678464.0,231579680.0,0.0
PSID,0.0,34.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,15754.8388671875,17732.71875,1156.0,144.0,245678464.0,248214944.0,0.0
PSID,0.0,21.0,13.0,0.0,0.0,1.0,0.0,15674.1337890625,15933.87109375,25121.3515625,441.0,169.0,245678464.0,253888256.0,0.0
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,16112.9033203125,11821.8134765625,441.0,144.0,245678464.0,259625648.0,0.0
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,16202.4189453125,19210.4453125,529.0,144.0,245678464.0,262518384.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,16470.96875,35022.12109375,676.0,144.0,245678464.0,271292800.0,0.0
PSID,0.0,28.0,14.0,0.0,0.0,1.0,0.0,15674.1337890625,16757.419921875,16254.9921875,784.0,196.0,245678464.0,280811136.0,0.0
PSID,0.0,26.0,17.0,0.0,0.0,1.0,0.0,15674.1337890625,16829.03125,19210.4453125,676.0,289.0,245678464.0,283216288.0,0.0
PSID,0.0,20.0,14.0,0.0,0.0,0.0,0.0,15674.1337890625,17008.064453125,26599.078125,400.0,196.0,245678464.0,289274272.0,0.0
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,17983.7890625,20688.171875,676.0,144.0,245678464.0,323416672.0,0.0
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,15674.1337890625,19693.548828125,19210.4453125,441.0,144.0,245678464.0,387835872.0,0.0
PSID,0.0,41.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,19693.548828125,32509.984375,1681.0,144.0,245678464.0,387835872.0,0.0
PSID,0.0,28.0,16.0,0.0,0.0,1.0,0.0,15674.1337890625,19693.548828125,28815.66796875,784.0,256.0,245678464.0,387835872.0,0.0
PSID,0.0,23.0,16.0,0.0,0.0,0.0,0.0,15674.1337890625,21483.87109375,26599.078125,529.0,256.0,245678464.0,461556704.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,22916.12890625,31771.12109375,484.0,144.0,245678464.0,525148960.0,0.0
PSID,0.0,27.0,14.0,0.0,1.0,0.0,0.0,15674.1337890625,23274.193359375,27337.94140625,729.0,196.0,245678464.0,541688064.0,0.0
PSID,0.0,26.0,16.0,0.0,0.0,1.0,0.0,15674.1337890625,23274.193359375,29554.53125,676.0,256.0,245678464.0,541688064.0,0.0
PSID,0.0,54.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,25064.515625,0.0,2916.0,144.0,245678464.0,628229952.0,0.0
PSID,0.0,54.0,12.0,0.0,0.0,1.0,0.0,15674.1337890625,25064.515625,0.0,2916.0,144.0,245678464.0,628229952.0,0.0
PSID,0.0,54.0,12.0,1.0,0.0,0.0,0.0,15674.1337890625,25064.515625,20688.171875,2916.0,144.0,245678464.0,628229952.0,0.0
PSID,0.0,37.0,16.0,0.0,0.0,0.0,0.0,15674.1337890625,26854.83984375,29258.986328125,1369.0,256.0,245678464.0,721182400.0,0.0
PSID,0.0,32.0,13.0,0.0,0.0,1.0,0.0,15674.1337890625,30435.484375,22018.126953125,1024.0,169.0,245678464.0,926318720.0,0.0
PSID,0.0,29.0,12.0,0.0,0.0,1.0,0.0,15678.052734375,17487.87109375,10196.3134765625,841.0,144.0,245801344.0,305825632.0,0.0
PSID,0.0,22.0,13.0,0.0,0.0,1.0,0.0,15870.060546875,15826.4521484375,35465.4375,484.0,169.0,251858816.0,250476592.0,0.0
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,15870.060546875,30435.484375,27781.259765625,529.0,144.0,251858816.0,926318720.0,0.0
PSID,0.0,36.0,12.0,0.0,0.0,1.0,0.0,15873.98046875,12727.4033203125,17444.5625,1296.0,144.0,251983248.0,161986800.0,0.0
PSID,0.0,21.0,13.0,0.0,0.0,1.0,0.0,15960.1865234375,21483.87109375,14777.265625,441.0,169.0,254727552.0,461556704.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,15987.6171875,16291.9345703125,14481.7197265625,441.0,144.0,255603904.0,265427136.0,0.0
PSID,0.0,26.0,12.0,1.0,0.0,1.0,0.0,15987.6171875,17903.2265625,19505.990234375,676.0,144.0,255603904.0,320525536.0,0.0
PSID,0.0,28.0,12.0,1.0,0.0,1.0,0.0,15987.6171875,19693.548828125,13299.5390625,784.0,144.0,255603904.0,387835872.0,0.0
PSID,0.0,43.0,12.0,0.0,0.0,1.0,0.0,15989.576171875,14322.5810546875,14777.265625,1849.0,144.0,255666544.0,205136336.0,0.0
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0.0,16011.1279296875,16112.9033203125,20460.6015625,729.0,144.0,256356224.0,259625648.0,0.0
PSID,0.0,36.0,17.0,0.0,0.0,0.0,0.0,16015.046875,30793.548828125,29584.0859375,1296.0,289.0,256481728.0,948242624.0,0.0
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,16065.98828125,4833.87109375,25564.669921875,529.0,144.0,258115984.0,23366310.0,0.0
PSID,0.0,31.0,12.0,0.0,0.0,1.0,0.0,16065.98828125,15038.7099609375,17732.71875,961.0,144.0,258115984.0,226162800.0,0.0
PSID,0.0,25.0,14.0,0.0,0.0,1.0,0.0,16065.98828125,15217.7421875,18471.58203125,625.0,196.0,258115984.0,231579680.0,0.0
PSID,0.0,35.0,12.0,1.0,0.0,1.0,0.0,16065.98828125,16086.0478515625,19210.4453125,1225.0,144.0,258115984.0,258760928.0,0.0
PSID,0.0,23.0,16.0,0.0,0.0,1.0,0.0,16065.98828125,16829.03125,20688.171875,529.0,256.0,258115984.0,283216288.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,16065.98828125,20588.7109375,28815.66796875,441.0,144.0,258115984.0,423895008.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,0.0,0.0,16230.56640625,9846.7744140625,2955.453125,484.0,144.0,263431280.0,96958968.0,0.0
PSID,0.0,36.0,12.0,1.0,0.0,1.0,0.0,16261.9140625,21304.83984375,22165.8984375,1296.0,144.0,264449856.0,453896192.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,16306.9775390625,18529.83984375,11969.5849609375,441.0,144.0,265917520.0,343354976.0,0.0
PSID,0.0,28.0,12.0,0.0,0.0,1.0,0.0,16393.185546875,13298.515625,0.0,784.0,144.0,268736544.0,176850512.0,0.0
PSID,0.0,24.0,12.0,0.0,1.0,1.0,0.0,16457.841796875,8951.61328125,21870.353515625,576.0,144.0,270860544.0,80131384.0,0.0
PSID,0.0,30.0,12.0,0.0,0.0,0.0,0.0,16457.841796875,14680.64453125,15146.697265625,900.0,144.0,270860544.0,215521328.0,0.0
PSID,0.0,44.0,12.0,0.0,0.0,1.0,0.0,16457.841796875,16112.9033203125,17289.400390625,1936.0,144.0,270860544.0,259625648.0,0.0
PSID,0.0,30.0,12.0,0.0,0.0,1.0,0.0,16457.841796875,16650.0,19949.30859375,900.0,144.0,270860544.0,277222496.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,16457.841796875,16829.03125,20688.171875,1156.0,144.0,270860544.0,283216288.0,0.0
PSID,0.0,26.0,16.0,0.0,0.0,1.0,0.0,16457.841796875,21483.87109375,40637.48046875,676.0,256.0,270860544.0,461556704.0,0.0
PSID,0.0,23.0,16.0,0.0,0.0,1.0,0.0,16457.841796875,21483.87109375,18471.58203125,529.0,256.0,270860544.0,461556704.0,0.0
PSID,0.0,20.0,12.0,0.0,0.0,0.0,0.0,16497.025390625,19604.03125,19653.763671875,400.0,144.0,272151840.0,384318048.0,0.0
PSID,0.0,26.0,13.0,0.0,0.0,0.0,0.0,16653.767578125,3580.645263671875,8866.359375,676.0,169.0,277347968.0,12821021.0,0.0
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0.0,16653.767578125,9846.7744140625,7388.6328125,441.0,144.0,277347968.0,96958968.0,0.0
PSID,0.0,25.0,12.0,0.0,0.0,1.0,0.0,16653.767578125,12181.35546875,17732.71875,625.0,144.0,277347968.0,148385424.0,0.0
PSID,0.0,23.0,15.0,0.0,0.0,1.0,0.0,16653.767578125,13427.4189453125,16993.85546875,529.0,225.0,277347968.0,180295584.0,0.0
PSID,0.0,25.0,12.0,1.0,0.0,0.0,0.0,16653.767578125,14859.6767578125,22904.76171875,625.0,144.0,277347968.0,220810000.0,0.0
PSID,0.0,28.0,16.0,0.0,0.0,1.0,0.0,16653.767578125,15396.7744140625,17437.173828125,784.0,256.0,277347968.0,237060656.0,0.0
PSID,0.0,38.0,14.0,0.0,0.0,1.0,0.0,16653.767578125,16112.9033203125,19505.990234375,1444.0,196.0,277347968.0,259625648.0,0.0
PSID,0.0,29.0,17.0,0.0,0.0,1.0,0.0,16653.767578125,16112.9033203125,17732.71875,841.0,289.0,277347968.0,259625648.0,0.0
PSID,0.0,24.0,17.0,0.0,0.0,1.0,0.0,16653.767578125,16650.0,20688.171875,576.0,289.0,277347968.0,277222496.0,0.0
PSID,0.0,25.0,16.0,1.0,0.0,1.0,0.0,16653.767578125,17008.064453125,21870.353515625,625.0,256.0,277347968.0,289274272.0,0.0
PSID,0.0,55.0,12.0,0.0,0.0,1.0,0.0,16653.767578125,17545.16015625,16254.9921875,3025.0,144.0,277347968.0,307832640.0,0.0
PSID,0.0,30.0,14.0,0.0,0.0,1.0,0.0,16653.767578125,17545.16015625,0.0,900.0,196.0,277347968.0,307832640.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,0.0,0.0,16653.767578125,17903.2265625,19210.4453125,441.0,144.0,277347968.0,320525536.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,1.0,0.0,16653.767578125,17903.2265625,17732.71875,676.0,144.0,277347968.0,320525536.0,0.0
PSID,0.0,34.0,12.0,0.0,0.0,1.0,0.0,16653.767578125,19532.419921875,16254.9921875,1156.0,144.0,277347968.0,381515424.0,0.0
PSID,0.0,22.0,12.0,0.0,0.0,1.0,0.0,16653.767578125,19693.548828125,26007.98828125,484.0,144.0,277347968.0,387835872.0,0.0
PSID,0.0,22.0,16.0,0.0,0.0,0.0,0.0,16653.767578125,22737.09765625,37682.02734375,484.0,256.0,277347968.0,516975616.0,0.0
PSID,0.0,27.0,15.0,0.0,0.0,0.0,0.0,16653.767578125,23274.193359375,23643.625,729.0,225.0,277347968.0,541688064.0,0.0
PSID,0.0,26.0,12.0,0.0,0.0,0.0,0.0,16653.767578125,23274.193359375,2955.453125,676.0,144.0,277347968.0,541688064.0,0.0
PSID,0.0,26.0,16.0,0.0,0.0,1.0,0.0,16653.767578125,24706.451171875,29554.53125,676.0,256.0,277347968.0,610408704.0,0.0
PSID,0.0,24.0,14.0,1.0,0.0,1.0,0.0,16653.767578125,28466.12890625,40637.48046875,576.0,196.0,277347968.0,810320512.0,0.0
PSID,0.0,26.0,14.0,1.0,0.0,0.0,0.0,16667.482421875,21483.87109375,28815.66796875,676.0,196.0,277804960.0,461556704.0,0.0
PSID,0.0,23.0,12.0,1.0,0.0,1.0,0.0,16708.626953125,10491.2900390625,7565.9599609375,529.0,144.0,279178208.0,110067168.0,0.0
PSID,0.0,28.0,14.0,0.0,0.0,0.0,0.0,16849.6953125,12174.1943359375,1921.0445556640625,784.0,196.0,283912224.0,148211008.0,0.0
PSID,0.0,21.0,12.0,0.0,0.0,1.0,0.0,16849.6953125,15396.7744140625,0.0,441.0,144.0,283912224.0,237060656.0,0.0
PSID,0.0,30.0,12.0,0.0,0.0,1.0,0.0,16849.6953125,17366.12890625,18978.44140625,900.0,144.0,283912224.0,301582432.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,16849.6953125,18619.35546875,25121.3515625,576.0,144.0,283912224.0,346680384.0,0.0
PSID,0.0,51.0,12.0,0.0,0.0,1.0,0.0,16849.6953125,19693.548828125,17732.71875,2601.0,144.0,283912224.0,387835872.0,0.0
PSID,0.0,21.0,14.0,0.0,0.0,0.0,0.0,16849.6953125,19693.548828125,35465.4375,441.0,196.0,283912224.0,387835872.0,0.0
PSID,0.0,22.0,14.0,1.0,0.0,1.0,0.0,16849.6953125,21125.806640625,24086.943359375,484.0,196.0,283912224.0,446299712.0,0.0
PSID,0.0,24.0,12.0,0.0,0.0,1.0,0.0,16884.9609375,9311.4677734375,23080.611328125,576.0,144.0,285101920.0,86703432.0,0.0
PSID,0.0,23.0,15.0,0.0,0.0,1.0,0.0,16955.494140625,20844.7265625,25514.427734375,529.0,225.0,287488768.0,434502624.0,0.0
PSID,0.0,26.0,14.0,0.0,0.0,1.0,0.0,17045.62109375,25064.515625,38716.4375,676.0,196.0,290553184.0,628229952.0,0.0
PSID,0.0,45.0,12.0,0.0,0.0,1.0,0.0,17104.3984375,16381.4521484375,18176.037109375,2025.0,144.0,292560448.0,268351968.0,0.0
PSID,0.0,46.0,13.0,0.0,0.0,1.0,0.0,17241.548828125,15754.8388671875,14777.265625,2116.0,169.0,297271008.0,248214944.0,0.0
PSID,0.0,29.0,12.0,0.0,0.0,1.0,0.0,17241.548828125,19686.38671875,33544.39453125,841.0,144.0,297271008.0,387553824.0,0.0
PSID,0.0,26.0,14.0,0.0,0.0,1.0,0.0,17241.548828125,20588.7109375,24530.26171875,676.0,196.0,297271008.0,423895008.0,0.0
PSID,0.0,27.0,16.0,0.0,0.0,1.0,0.0,17241.548828125,24885.484375,22165.8984375,729.0,256.0,297271008.0,619287360.0,0.0
PSID,0.0,26.0,14.0,0.0,0.0,1.0,0.0,17437.474609375,7161.29052734375,14771.35546875,676.0,196.0,304065536.0,51284084.0,0.0
PSID,0.0,20.0,15.0,0.0,0.0,1.0,0.0,17437.474609375,8056.45166015625,18471.58203125,400.0,225.0,304065536.0,64906412.0,0.0
PSID,0.0,23.0,12.0,0.0,0.0,1.0,0.0,17437.474609375,12532.2578125,21427.03515625,529.0,144.0,304065536.0,157057488.0,0.0
PSID,0.0,30.0,16.0,0.0,0.0,1.0,0.0,17437.474609375,17867.419921875,15516.12890625,900.0,256.0,304065536.0,319244704.0,0.0
